1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
515	-0.630916	199.805838	6.436252	0.011071	1.5
516	-0.631833	199.920595	6.432909	0.006853	1.8
517	-0.616965	200.687670	6.410650	0.014931	0.8
518	-0.613675	200.243802	6.423512	0.011063	1.4
519	-0.622456	199.800017	6.436422	0.012169	1.0
520	-0.615974	199.988173	6.430942	0.011329	0.8
521	-0.619743	200.975270	6.402344	0.010540	1.9
522	-0.640904	200.532872	6.415130	0.016481	0.9
523	-0.612341	200.089116	6.428006	0.010213	1.2
524	-0.577883	201.066644	6.399710	0.013618	1.2
525	-0.563649	202.066574	6.371022	0.012527	0.9
526	-0.592307	203.066574	6.342589	0.013500	1.1
527	-0.633232	202.622706	6.355178	0.012601	1.0
528	-0.631050	202.179114	6.367810	0.014665	1.1
529	-0.630689	201.735246	6.380499	0.012033	0.8
530	-0.624622	202.735246	6.351981	0.014740	1.4
531	-0.586405	203.735246	6.323717	0.014264	1.1
532	-0.618490	203.291379	6.336232	0.009915	0.8
533	-0.641174	204.284297	6.308305	0.011812	1.4
534	-0.647959	205.269529	6.280837	0.009570	1.0
535	-0.610078	206.269382	6.253205	0.012084	1.0
536	-0.592919	205.830255	6.265311	0.018813	1.4
537	-0.628313	206.830255	6.237811	0.016547	0.9
538	-0.584626	207.830255	6.210552	0.007343	1.4
539	-0.605425	208.583893	6.190165	0.012032	1.0
540	-0.617974	208.140070	6.202154	0.010103	0.8
541	-0.587854	209.140020	6.175206	0.009208	1.9
542	-0.614786	209.874733	6.155555	0.015599	0.9
543	-0.590583	210.874733	6.129008	0.011306	1.4
544	-0.606601	211.874733	6.102689	0.008199	1.2
545	-0.583396	211.430888	6.114343	0.009793	0.8
546	-0.622079	210.987027	6.126041	0.014756	1.5
547	-0.627127	211.987027	6.099748	0.010385	0.9
548	-0.589598	211.543159	6.111391	0.014058	1.8
549	-0.628261	211.099291	6.123078	0.017726	1.2
550	-0.610740	210.656230	6.134789	0.018094	0.9
551	-0.628752	210.212362	6.146566	0.011218	1.3
552	-0.618164	209.768494	6.158389	0.011387	1.0
553	-0.621734	209.324626	6.170257	0.013818	1.4
554	-0.592174	210.324626	6.143583	0.015952	1.3
555	-0.608118	211.324376	6.117146	0.014196	1.6
556	-0.615413	212.324296	6.090931	0.014377	1.1
557	-0.588482	211.880443	6.102540	0.014830	1.1
558	-0.600185	212.880443	6.076447	0.014648	1.1
559	-0.632793	213.880443	6.050577	0.010848	1.0
560	-0.587411	213.461109	6.061398	0.012042	1.3
561	-0.599820	213.017241	6.072895	0.013786	0.8
562	-0.647324	214.017241	6.047055	0.013814	1.5
563	-0.613717	213.573373	6.058497	0.016708	1.2
564	-0.618607	213.133275	6.069885	0.012628	0.8
565	-0.635505	212.689407	6.081414	0.010957	2.0
566	-0.600810	212.245540	6.092987	0.013276	0.9
567	-0.616784	211.801672	6.104604	0.013529	1.5
568	-0.608118	211.357804	6.116266	0.015423	1.0
569	-0.627400	210.913936	6.127972	0.014590	1.2
570	-0.623761	211.913936	6.101662	0.008544	1.1
571	-0.630252	211.470068	6.113312	0.012755	1.0
572	-0.606580	212.469605	6.087140	0.012558	1.0
573	-0.612463	212.028596	6.098660	0.010146	0.9
574	-0.595503	211.635319	6.108970	0.012488	1.0
575	-0.613609	211.192510	6.120620	0.009224	0.9
576	-0.633916	212.192173	6.094382	0.011679	0.9
577	-0.631031	212.838605	6.077534	0.019197	1.1
578	-0.599549	212.398671	6.088990	0.014096	0.9
579	-0.656182	211.954803	6.100592	0.011619	1.2
580	-0.608278	211.517899	6.112055	0.011900	1.0
581	-0.622838	211.083667	6.123490	0.018584	0.8
582	-0.631990	210.641676	6.135175	0.015404	1.0
583	-0.657926	211.641676	6.108803	0.013562	0.9
584	-0.615510	212.053765	6.098001	0.009248	0.8
585	-0.619745	212.838355	6.077541	0.015421	0.8
586	-0.618562	213.838355	6.051661	0.011200	1.2
587	-0.604909	214.838355	6.026001	0.014342	1.0
588	-0.638524	215.838355	6.000557	0.011436	0.9
589	-0.619939	215.394487	6.011824	0.014136	1.2
590	-0.648532	216.394487	5.986500	0.012112	0.9
591	-0.620916	217.394487	5.961388	0.016151	0.8
592	-0.574539	218.394487	5.936486	0.019531	1.7
593	-0.614403	217.950620	5.947514	0.016532	0.8
594	-0.644891	218.950620	5.922727	0.018182	1.0
595	-0.574068	219.950620	5.898147	0.011351	0.8
596	-0.585124	220.950620	5.873769	0.009239	0.9
597	-0.618526	220.506752	5.884565	0.012478	1.1
598	-0.586408	220.081891	5.894935	0.014678	1.7
599	-0.601797	219.638047	5.905808	0.013736	1.0
600	-0.646725	219.194179	5.916722	0.011881	0.8
601	-0.600947	218.750311	5.927676	0.017383	1.6
602	-0.582539	219.749759	5.903068	0.012079	0.9
603	-0.603283	219.305891	5.913971	0.009081	0.8
604	-0.633036	218.886084	5.924321	0.008376	1.0
605	-0.617220	219.886075	5.899727	0.014166	0.9
606	-0.630998	220.886052	5.875337	0.013882	1.1
607	-0.620592	221.886052	5.851147	0.015261	1.0
608	-0.586660	221.442184	5.861860	0.011888	1.0
609	-0.591871	222.442183	5.837781	0.013637	1.1
610	-0.595529	221.998315	5.848444	0.010611	0.9
611	-0.646704	222.998315	5.824475	0.015204	1.4
612	-0.606611	222.555521	5.835064	0.012059	1.2
613	-0.619672	223.555521	5.811204	0.008505	0.8
614	-0.588007	224.555521	5.787539	0.018534	0.9
615	-0.599764	225.555497	5.764066	0.013350	0.9
616	-0.588815	225.111629	5.774461	0.010848	0.9
617	-0.631492	226.110954	5.751109	0.015716	1.1
618	-0.617975	225.671926	5.761345	0.010156	0.9
619	-0.590367	226.671926	5.738083	0.008986	0.9
620	-0.620046	226.228061	5.748385	0.009181	1.2
621	-0.603280	225.784233	5.758723	0.016836	1.0
622	-0.623143	225.341748	5.769067	0.016346	2.2
623	-0.618456	226.341748	5.745743	0.011388	1.0
624	-0.583530	225.897880	5.756073	0.010814	1.5
625	-0.597038	225.501361	5.765332	0.012205	1.0
626	-0.618954	226.501332	5.742038	0.015027	2.1
627	-0.626568	227.501332	5.718932	0.022964	1.0
628	-0.633118	228.501332	5.696010	0.018685	1.0
629	-0.595315	228.057464	5.706162	0.009616	1.3
630	-0.611524	228.944722	5.685906	0.012176	1.3
631	-0.625630	228.500855	5.696021	0.011389	1.0
632	-0.610920	228.057140	5.706169	0.012785	0.8
633	-0.584067	227.613272	5.716357	0.017719	0.9
634	-0.621617	228.613272	5.693456	0.013382	0.9
635	-0.592669	229.613272	5.670738	0.012914	1.0
636	-0.600455	229.169405	5.680799	0.020002	1.0
637	-0.619981	228.725537	5.690896	0.011176	0.8
638	-0.617184	229.725535	5.668199	0.010952	1.4
639	-0.603410	229.281730	5.678250	0.013852	0.8
640	-0.594512	230.281700	5.655653	0.010911	1.8
641	-0.627300	230.170246	5.658163	0.013975	1.1
642	-0.631185	231.170246	5.635725	0.019359	0.8
643	-0.611910	232.170246	5.613464	0.017789	0.8
644	-0.597338	231.726378	5.623323	0.010946	2.0
645	-0.606948	231.297554	5.632881	0.013416	0.9
646	-0.573730	230.853686	5.642808	0.014640	1.0
647	-0.618727	231.779171	5.622149	0.012806	0.9
648	-0.609936	231.335304	5.632038	0.016360	0.9
649	-0.600052	232.335304	5.609807	0.015410	1.1
650	-0.578823	233.335304	5.587750	0.013623	1.3
651	-0.603365	234.335303	5.565866	0.011926	0.8
652	-0.616266	235.335303	5.544153	0.012205	1.2
653	-0.598637	236.334655	5.522622	0.012197	0.8
654	-0.609993	235.890787	5.532165	0.014101	0.9
655	-0.614152	236.890745	5.510714	0.011714	1.1
656	-0.613099	236.485059	5.519396	0.011530	0.9
657	-0.604723	236.041191	5.528928	0.014696	1.0
658	-0.577865	235.598519	5.538466	0.010038	1.0
659	-0.592188	236.525911	5.518521	0.007859	0.9
660	-0.619894	237.525911	5.497175	0.009421	1.0
661	-0.614678	237.082171	5.506626	0.014530	0.9
662	-0.586120	238.082171	5.485372	0.015094	1.2
663	-0.613269	237.640767	5.494734	0.007501	0.8
664	-0.613570	237.266402	5.502698	0.010205	0.9
665	-0.618636	236.823139	5.512159	0.010532	1.0
666	-0.612240	237.823118	5.490862	0.013975	0.9
667	-0.608809	238.027729	5.486525	0.012444	0.9
668	-0.555433	237.583861	5.495943	0.012787	1.1
669	-0.616941	237.139993	5.505393	0.009124	0.9
670	-0.613033	238.139993	5.484148	0.013145	0.8
671	-0.608670	237.696183	5.493557	0.010086	2.1
672	-0.586122	238.691982	5.472491	0.009115	0.9
673	-0.613715	239.691717	5.451505	0.012196	1.3
674	-0.611459	239.365428	5.458336	0.016304	0.9
675	-0.599797	240.364851	5.437465	0.023162	0.9
676	-0.633883	239.921126	5.446712	0.010603	1.1
677	-0.630402	240.920951	5.425920	0.013527	0.8
678	-0.607212	240.477084	5.435131	0.011678	1.4
679	-0.631855	240.060232	5.443809	0.011003	1.1
680	-0.646593	241.060232	5.423036	0.012475	0.8
681	-0.615937	242.057829	5.402470	0.010591	0.9
682	-0.617165	243.057829	5.382011	0.014240	1.4
683	-0.579780	244.057828	5.361706	0.010979	0.8
684	-0.634194	245.057828	5.341553	0.011508	1.1
685	-0.635787	244.613965	5.350480	0.014357	1.0
686	-0.592277	245.578786	5.331115	0.010389	0.8
687	-0.613723	246.578786	5.311191	0.017691	1.0
688	-0.553152	246.134918	5.320016	0.017425	0.9
689	-0.614202	247.134918	5.300175	0.012808	0.9
690	-0.612701	246.826245	5.306284	0.012766	1.0
691	-0.619497	246.382377	5.315093	0.014708	1.0
692	-0.604240	245.973077	5.323241	0.013222	0.8
693	-0.655390	246.973075	5.303377	0.011532	1.5
694	-0.605007	246.529207	5.312176	0.008003	0.8
695	-0.609855	246.321565	5.316302	0.009436	1.5
696	-0.590196	247.133249	5.300208	0.013368	0.9
697	-0.626848	246.702285	5.308741	0.010128	0.8
698	-0.593263	246.258417	5.317558	0.014554	1.2
699	-0.625336	245.814550	5.326404	0.010683	0.9
700	-0.603813	245.666425	5.329363	0.007132	1.1
701	-0.606446	245.223161	5.338236	0.014994	1.2
702	-0.595917	244.779379	5.347150	0.013051	1.0
703	-0.617999	244.335511	5.356095	0.013457	0.8
704	-0.585798	243.891643	5.365070	0.007508	1.8
705	-0.615170	244.818281	5.346367	0.016849	2.0
706	-0.645658	245.815464	5.326386	0.008493	0.9
707	-0.614963	246.815455	5.306498	0.015311	1.0
708	-0.602855	247.813617	5.286794	0.008339	1.0
709	-0.617586	247.384663	5.295243	0.009248	0.8
710	-0.596238	247.117306	5.300524	0.008240	0.9
711	-0.648447	246.673547	5.309311	0.012363	1.0
712	-0.604088	246.229744	5.318128	0.014301	0.9
713	-0.618250	245.785876	5.326977	0.012322	0.8
714	-0.631587	246.785858	5.307084	0.014569	1.1
715	-0.616720	247.785858	5.287340	0.012445	1.0
716	-0.578520	247.462035	5.293717	0.009193	0.8
717	-0.619295	248.377500	5.275727	0.017364	0.9
718	-0.606720	249.377492	5.256215	0.009998	1.2
719	-0.624432	248.933644	5.264857	0.010207	0.8
720	-0.594662	249.933644	5.245425	0.017797	1.0
721	-0.636766	250.933644	5.226136	0.011577	0.9
722	-0.599086	250.489776	5.234680	0.015783	1.0
723	-0.609386	250.046051	5.243250	0.009065	1.0
724	-0.614518	251.013873	5.224594	0.010586	1.0
725	-0.605242	250.651291	5.231568	0.010311	0.8
726	-0.647568	250.210831	5.240064	0.013486	1.1
727	-0.627788	251.210830	5.220814	0.008966	0.9
728	-0.630828	251.655596	5.212298	0.012304	0.9
729	-0.603614	252.585155	5.194588	0.010058	1.1
730	-0.610188	252.141287	5.203029	0.013594	0.9
731	-0.602631	253.141278	5.184050	0.011713	1.1
732	-0.624437	252.697410	5.192457	0.013464	1.0
733	-0.618154	252.253550	5.200892	0.010873	0.9
734	-0.613399	251.969003	5.206313	0.014117	1.2
735	-0.624516	252.969002	5.187310	0.007396	0.9
736	-0.605736	252.525134	5.195728	0.012757	0.9
737	-0.604662	253.524995	5.176804	0.017379	1.6
738	-0.628852	253.855244	5.170584	0.018687	0.9
739	-0.623568	253.416312	5.178854	0.011016	1.1
740	-0.636825	254.416312	5.160051	0.012952	1.0
741	-0.623463	253.972444	5.168380	0.013918	0.9
742	-0.640461	253.823238	5.171186	0.017061	1.8
743	-0.610462	253.379375	5.179552	0.017285	0.9
744	-0.634798	252.935507	5.187944	0.013533	0.8
745	-0.622024	252.492466	5.196348	0.013056	1.0
746	-0.597879	253.492466	5.177418	0.011418	0.9
747	-0.649116	253.048598	5.185803	0.013065	0.8
748	-0.622047	252.604731	5.194216	0.014027	1.2
749	-0.611968	252.160863	5.202656	0.009097	0.8
750	-0.609015	251.717002	5.211124	0.020282	0.9
751	-0.618176	252.717002	5.192086	0.013042	0.9
752	-0.608424	252.273134	5.200519	0.017752	1.2
753	-0.607984	251.868223	5.208236	0.011387	0.9
754	-0.635351	252.868223	5.189219	0.011898	2.1
755	-0.618307	253.864379	5.170412	0.014767	0.9
756	-0.624966	253.420519	5.178775	0.010575	0.9
757	-0.638954	252.980661	5.187089	0.013350	1.2
758	-0.655164	253.980661	5.168226	0.009565	0.8
759	-0.620071	253.536793	5.176582	0.013869	1.0
760	-0.609711	254.536790	5.157794	0.008230	0.9
761	-0.613559	255.358543	5.142458	0.012861	1.0
762	-0.654255	254.934698	5.150357	0.015872	1.1
763	-0.614341	255.934698	5.131759	0.011187	0.8
764	-0.595108	255.493083	5.139955	0.013878	1.2
765	-0.567945	256.493083	5.121433	0.008558	0.9
766	-0.639973	256.049215	5.129638	0.015411	1.5
767	-0.574558	255.605369	5.137869	0.009102	0.8
768	-0.597405	256.602322	5.119417	0.011502	2.0
769	-0.593417	256.158455	5.127616	0.010626	0.9
770	-0.623753	257.158448	5.109182	0.016109	1.4
771	-0.609269	256.714580	5.117348	0.008413	0.9
772	-0.592747	256.272907	5.125499	0.014379	1.5
773	-0.609169	257.272907	5.107080	0.014280	1.1
774	-0.592113	258.271339	5.088822	0.014820	0.8
775	-0.626013	258.056564	5.092739	0.007575	1.4
776	-0.616897	257.612704	5.100852	0.019925	1.0
777	-0.625588	257.485316	5.103185	0.018286	0.9
778	-0.621504	258.485316	5.084926	0.018791	1.2
779	-0.621250	258.041448	5.093014	0.017880	0.9
780	-0.615069	257.597581	5.101129	0.014561	0.9
781	-0.622610	258.597579	5.082884	0.012334	1.0
782	-0.571585	258.153712	5.090966	0.010880	1.0
783	-0.647792	258.975729	5.076019	0.015363	0.8
784	-0.619804	258.553961	5.083677	0.017739	1.1
785	-0.621269	258.110093	5.091762	0.010071	0.9
786	-0.624488	259.110093	5.073584	0.019146	0.8
787	-0.598330	258.666225	5.081637	0.012411	1.3
788	-0.584382	258.222357	5.089715	0.012537	1.1
789	-0.616545	257.778489	5.097818	0.016191	0.8
790	-0.614920	258.778489	5.079597	0.009074	1.1
791	-0.637523	258.334621	5.087669	0.007070	1.0
792	-0.609904	257.890920	5.095763	0.011763	0.8
793	-0.632962	258.890807	5.077559	0.015998	1.2
794	-0.610278	258.446943	5.085624	0.013054	0.8
795	-0.621581	259.429306	5.067809	0.015710	1.1
796	-0.589296	260.429303	5.049801	0.010646	0.8
797	-0.594971	261.429303	5.031922	0.017074	1.0
798	-0.606223	260.986162	5.039829	0.013357	1.0
799	-0.628143	260.542294	5.047775	0.011596	0.9
800	-0.629590	261.542214	5.029911	0.008971	1.1
801	-0.645397	261.100577	5.037785	0.011880	0.9
802	-0.611910	262.100577	5.019990	0.013928	1.0
803	-0.648801	261.657268	5.027863	0.014665	1.0
804	-0.618548	261.213401	5.035771	0.014873	0.9
805	-0.600620	262.011537	5.021570	0.012962	1.0
806	-0.628080	263.011537	5.003889	0.012769	0.8
807	-0.620751	262.567669	5.011721	0.017076	1.2
808	-0.579329	262.132773	5.019419	0.004972	0.9
809	-0.601985	263.132765	5.001754	0.013941	0.8
810	-0.621942	262.704533	5.009304	0.012123	1.6
811	-0.601227	262.260665	5.017153	0.007221	0.8
812	-0.604134	261.818030	5.025005	0.011742	0.9
813	-0.627216	262.818019	5.007301	0.011700	0.9
814	-0.609896	262.374151	5.015144	0.013552	0.9
815	-0.605360	261.930283	5.023012	0.013949	1.0
816	-0.580888	262.930283	5.005321	0.012821	0.9
817	-0.613075	263.930283	4.987754	0.018703	0.9
818	-0.611006	264.930270	4.970310	0.013795	0.8
819	-0.596457	264.486402	4.978038	0.010446	1.6
820	-0.648173	264.050554	4.985649	0.023865	0.9
821	-0.633531	263.606686	4.993425	0.013883	0.9
822	-0.605537	264.606686	4.975941	0.011616	1.3
823	-0.610629	265.598870	4.958715	0.011896	0.8
824	-0.608671	265.169790	4.966150	0.012023	0.9
825	-0.613196	264.804884	4.972491	0.008799	1.0
826	-0.596343	264.361069	4.980224	0.017606	1.0
827	-0.619527	265.361069	4.962833	0.014538	1.0
828	-0.635309	266.360955	4.945564	0.014290	0.8
829	-0.588072	265.917087	4.953215	0.012082	1.1
830	-0.609793	265.473221	4.960890	0.010137	1.0
831	-0.648723	265.927147	4.953042	0.018948	0.8
832	-0.631472	266.927147	4.935839	0.012441	1.2
833	-0.615504	267.927147	4.918756	0.011754	0.8
834	-0.660890	268.927147	4.901790	0.013948	1.1
835	-0.592465	269.927146	4.884942	0.012629	1.0
836	-0.624844	270.927146	4.868208	0.013859	0.8
837	-0.600913	270.483303	4.875621	0.016306	0.9
838	-0.588143	270.039435	4.883057	0.018116	0.9
839	-0.621900	271.039435	4.866336	0.017664	0.8
840	-0.623235	272.039435	4.849730	0.013692	1.3
841	-0.587812	273.039435	4.833236	0.014341	0.9
842	-0.599842	272.595567	4.840544	0.016811	0.8
843	-0.625259	273.595567	4.824112	0.016663	1.3
844	-0.609261	274.595566	4.807792	0.013286	1.1
845	-0.596558	274.151699	4.815023	0.015287	0.8
846	-0.643384	273.707831	4.822275	0.012618	1.3
847	-0.608993	273.263963	4.829549	0.013061	0.9
848	-0.611929	272.820456	4.836839	0.009959	0.8
849	-0.627936	272.376591	4.844156	0.014079	1.0
850	-0.606477	271.932723	4.851497	0.016132	1.0
851	-0.635068	271.488855	4.858859	0.016291	1.0
852	-0.611016	271.045385	4.866237	0.013864	0.9
853	-0.628542	272.045385	4.849631	0.017387	1.2
854	-0.594974	271.602407	4.856973	0.014375	0.8
855	-0.612405	272.602407	4.840431	0.011582	1.0
856	-0.608597	272.215038	4.846825	0.015938	0.8
857	-0.594484	271.771540	4.854168	0.019306	0.9
858	-0.626019	271.381607	4.860641	0.009625	0.9
859	-0.625486	272.285449	4.845662	0.013585	1.0
860	-0.627951	273.285449	4.829196	0.006879	1.0
861	-0.639835	274.282233	4.812894	0.014114	0.8
862	-0.617793	275.258413	4.797035	0.009937	1.2
863	-0.583368	274.814545	4.804233	0.014201	1.0
864	-0.623363	275.814545	4.788047	0.009786	0.8
865	-0.643700	275.370677	4.795218	0.014766	1.1
866	-0.619331	274.926809	4.802411	0.013479	0.8
867	-0.627245	275.925830	4.786253	0.008480	1.2
868	-0.597910	276.925830	4.770188	0.010067	1.0
869	-0.623679	276.503028	4.776967	0.011019	0.8
870	-0.627161	276.059160	4.784105	0.014367	1.7
871	-0.625279	277.059160	4.768054	0.007700	0.8
872	-0.623110	278.059160	4.752110	0.013421	1.1
873	-0.630773	277.615292	4.759174	0.008611	1.0
874	-0.601977	278.615264	4.743290	0.014050	0.9
875	-0.597368	278.171397	4.750328	0.008037	1.0
876	-0.589754	279.171397	4.734502	0.013970	0.9
877	-0.597995	280.170391	4.718798	0.011865	1.0
878	-0.593044	281.110532	4.704113	0.013489	1.3
879	-0.628606	282.110531	4.688594	0.008181	0.9
880	-0.611831	283.098577	4.673360	0.010983	1.7
881	-0.588083	282.676666	4.679853	0.008459	1.0
882	-0.642164	282.449346	4.683359	0.014331	0.8
883	-0.593704	282.005478	4.690219	0.017247	0.8
884	-0.624954	281.561611	4.697100	0.010679	1.2
885	-0.619244	282.561611	4.681627	0.012756	0.8
886	-0.608176	282.117743	4.688482	0.006198	0.9
887	-0.617045	283.113632	4.673129	0.014177	1.0
888	-0.571546	282.724492	4.679116	0.008703	1.1
889	-0.641709	282.280688	4.685963	0.011203	1.6
890	-0.612517	283.280622	4.670564	0.012441	0.8
891	-0.605503	282.836754	4.677387	0.012494	1.4
892	-0.635606	283.836754	4.662043	0.014065	0.8
893	-0.615458	283.392886	4.668841	0.015369	1.0
894	-0.568884	282.949153	4.675657	0.008416	0.8
895	-0.611011	282.505285	4.682495	0.007249	1.0
896	-0.592777	282.130253	4.688289	0.017646	0.9
897	-0.611900	281.696928	4.695000	0.015805	0.9
898	-0.654687	281.253060	4.701895	0.010857	1.0
899	-0.638324	282.253060	4.686390	0.010034	1.1
900	-0.629566	283.252937	4.670989	0.014904	1.0
901	-0.625827	282.809075	4.677813	0.013314	1.0
902	-0.595124	283.804616	4.662535	0.016304	0.9
903	-0.604374	283.360748	4.669334	0.017870	1.0
904	-0.633726	282.916880	4.676154	0.011419	0.9
905	-0.572117	282.473012	4.682993	0.012610	1.0
906	-0.627651	283.463500	4.667759	0.014823	0.9
907	-0.590373	284.463500	4.652478	0.011854	0.8
908	-0.585281	284.019632	4.659248	0.015052	1.0
909	-0.588044	283.577163	4.666017	0.013249	0.9
910	-0.629213	284.577163	4.650747	0.008546	1.0
911	-0.588589	284.133302	4.657512	0.010952	1.3
912	-0.600039	283.689434	4.664297	0.016938	0.9
913	-0.626516	283.263242	4.670831	0.011795	0.9
914	-0.646977	282.819375	4.677655	0.015990	1.0
915	-0.593865	283.819375	4.662309	0.011745	1.0
916	-0.603571	284.819375	4.647064	0.018437	1.0
917	-0.602712	285.819367	4.631918	0.018103	1.0
918	-0.596134	285.375499	4.638628	0.012670	1.7
919	-0.618060	286.375499	4.623537	0.011876	0.8
920	-0.655635	285.931631	4.630224	0.011621	1.1
921	-0.637690	286.931631	4.615187	0.009912	1.2
922	-0.622713	287.931631	4.600248	0.011474	0.8
923	-0.621221	288.931631	4.585405	0.011970	1.4
924	-0.589072	288.490075	4.591947	0.013382	0.8
925	-0.608736	289.490006	4.577159	0.011025	1.1
926	-0.645644	290.490006	4.562465	0.010152	1.1
927	-0.598506	291.490006	4.547864	0.014749	0.8
928	-0.597191	291.046149	4.554333	0.018382	0.9
929	-0.595403	292.046149	4.539785	0.014371	1.0
930	-0.607075	293.046149	4.525329	0.011255	0.8
931	-0.617113	292.605748	4.531684	0.011111	1.1
932	-0.615420	293.605746	4.517280	0.013775	0.9
933	-0.619169	294.605746	4.502967	0.016458	0.8
934	-0.623787	295.605746	4.488744	0.015715	1.3
935	-0.613751	295.161892	4.495046	0.015989	1.1
936	-0.605749	294.718024	4.501365	0.008983	0.8
937	-0.636521	295.718024	4.487153	0.011893	0.9
938	-0.599629	295.422379	4.491345	0.014540	0.9
939	-0.600746	296.422267	4.477197	0.015419	0.9
940	-0.601959	297.422267	4.463137	0.015701	1.0
941	-0.597312	296.978425	4.469366	0.011741	1.0
942	-0.612877	296.889487	4.470617	0.011432	1.1
943	-0.591936	297.889487	4.456598	0.011199	1.0
944	-0.574461	298.884424	4.442736	0.008798	1.0
945	-0.597231	298.440666	4.448908	0.007835	1.0
946	-0.628235	299.440552	4.435026	0.016661	1.3
947	-0.631624	300.440552	4.421228	0.020328	0.9
948	-0.588781	299.996686	4.427342	0.011159	1.3
949	-0.622739	299.552818	4.433473	0.010808	0.8
950	-0.616748	299.113997	4.439550	0.011152	1.7
951	-0.585633	298.670130	4.445714	0.016499	0.8
952	-0.636952	299.661637	4.431968	0.013075	1.2
953	-0.604801	299.217769	4.438111	0.014074	1.1
954	-0.622626	298.773901	4.444272	0.012803	0.8
955	-0.627248	298.330033	4.450449	0.014898	1.4
956	-0.647106	297.886165	4.456644	0.011566	0.8
957	-0.636391	298.763508	4.444416	0.012786	0.8
958	-0.635123	298.319640	4.450594	0.012014	1.9
959	-0.612425	297.879266	4.456740	0.009578	0.8
960	-0.574392	298.878714	4.442816	0.016329	0.9
961	-0.583902	298.435005	4.448987	0.009700	1.2
962	-0.607762	299.434743	4.435106	0.012880	0.9
963	-0.620993	298.990962	4.441257	0.016288	0.9
964	-0.599882	299.990962	4.427421	0.013156	1.0
965	-0.630745	299.547094	4.433552	0.015159	0.9
966	-0.640765	299.103226	4.439699	0.006028	0.8
967	-0.597098	298.860973	4.443062	0.011757	1.8
968	-0.633041	299.047709	4.440470	0.012534	0.9
969	-0.590093	300.047703	4.426638	0.008044	0.9
970	-0.615044	300.043033	4.426703	0.010803	1.1
971	-0.622097	300.085486	4.426118	0.015528	1.0
972	-0.594181	301.060306	4.412720	0.007952	0.8
973	-0.576315	302.003773	4.399831	0.012696	1.4
974	-0.616491	301.565985	4.405803	0.014266	0.8
975	-0.613186	302.565862	4.392188	0.019950	1.6
976	-0.632070	303.565836	4.378656	0.014808	1.0
977	-0.612366	304.565836	4.365207	0.006329	0.8
978	-0.636574	305.489372	4.352859	0.015502	1.4
979	-0.621478	305.051032	4.358711	0.016053	0.9
980	-0.639953	306.048364	4.345419	0.010412	0.8
981	-0.582347	306.739671	4.336253	0.014213	1.1
982	-0.606601	306.412353	4.340588	0.016768	0.9
983	-0.606309	306.021004	4.345782	0.011161	0.8
984	-0.603785	307.021004	4.332534	0.014923	1.0
985	-0.582779	307.620275	4.324633	0.014153	0.9
986	-0.621744	308.620275	4.311513	0.017671	1.0
987	-0.624376	308.176407	4.317327	0.014005	1.2
988	-0.586088	309.176407	4.304251	0.016045	0.9
989	-0.627104	310.155969	4.291519	0.009539	1.1
990	-0.612467	311.155967	4.278599	0.010753	1.1
991	-0.594060	311.123828	4.279013	0.008362	1.0
992	-0.636281	311.176448	4.278335	0.010803	1.2
993	-0.606857	310.732760	4.284057	0.008027	1.0
994	-0.614823	311.732760	4.271182	0.015618	0.9
995	-0.643877	312.732760	4.258384	0.010775	1.0
996	-0.611458	312.288892	4.264055	0.019553	0.8
997	-0.633048	313.288892	4.251299	0.010127	1.2
998	-0.626474	314.288892	4.238620	0.010698	1.5
999	-0.620922	315.288576	4.226020	0.014927	0.8
