1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
515	-0.716201	178.509953	8.075420	0.010889	0.8
516	-0.684565	178.052225	8.093990	0.017024	1.3
517	-0.679252	177.594449	8.112647	0.018271	1.1
518	-0.705695	178.594449	8.072002	0.007792	0.9
519	-0.721008	178.136673	8.090558	0.009422	0.8
520	-0.717605	179.136673	8.050132	0.010516	1.9
521	-0.711440	179.425514	8.038531	0.008019	1.5
522	-0.698004	178.967739	8.056933	0.015057	2.1
523	-0.703432	179.967589	8.016848	0.011129	1.1
524	-0.700075	179.510174	8.035137	0.015002	0.9
525	-0.706761	180.510174	7.995262	0.017285	1.2
526	-0.687304	181.510174	7.955782	0.010787	1.7
527	-0.735868	181.053042	7.973781	0.014196	0.9
528	-0.662072	182.053042	7.934512	0.011015	1.0
529	-0.672467	181.595321	7.952438	0.006820	1.6
530	-0.695865	181.137552	7.970447	0.007563	1.0
531	-0.718662	182.092799	7.932958	0.013629	0.9
532	-0.687942	183.092799	7.894089	0.012373	1.0
533	-0.707564	184.092799	7.855599	0.016034	1.9
534	-0.702297	185.092799	7.817482	0.017917	0.8
535	-0.690472	186.092799	7.779733	0.014943	0.9
536	-0.687358	185.635023	7.796968	0.011721	1.7
537	-0.701167	186.592978	7.760988	0.009097	1.0
538	-0.731323	186.135205	7.778140	0.011573	0.9
539	-0.696671	185.677429	7.795368	0.008014	1.1
540	-0.741422	185.219653	7.812673	0.010649	1.3
541	-0.694699	186.219540	7.774975	0.008886	0.8
542	-0.678660	187.219540	7.737635	0.011341	1.4
543	-0.706161	188.038923	7.707305	0.018522	1.1
544	-0.678377	187.581147	7.724220	0.014653	0.9
545	-0.672656	188.581147	7.687365	0.013118	0.9
546	-0.691263	189.541399	7.652304	0.009859	1.2
547	-0.712793	190.541399	7.616130	0.008733	1.1
548	-0.670905	190.083631	7.632646	0.013604	0.9
549	-0.643738	189.626513	7.649211	0.011267	1.2
550	-0.697210	190.626487	7.613067	0.011387	1.0
551	-0.709853	191.626487	7.577262	0.008749	0.9
552	-0.683995	191.485284	7.582298	0.012594	1.0
553	-0.700451	192.485284	7.546781	0.008475	1.5
554	-0.703209	193.485173	7.511599	0.011768	0.8
555	-0.684677	194.485173	7.476740	0.012806	1.8
556	-0.670417	195.485173	7.442203	0.007925	1.0
557	-0.680580	196.051089	7.422799	0.014865	0.8
558	-0.692042	195.593312	7.438488	0.015534	2.0
559	-0.731111	196.593312	7.404302	0.005709	1.1
560	-0.672981	196.212725	7.417276	0.011368	0.8
561	-0.681248	196.192143	7.417979	0.016474	1.7
562	-0.698727	195.734367	7.433647	0.014998	0.8
563	-0.717544	195.276591	7.449381	0.012430	1.8
564	-0.699055	194.818815	7.465182	0.013341	0.8
565	-0.688036	195.818815	7.430751	0.015737	1.0
566	-0.685206	196.798068	7.397342	0.011897	1.2
567	-0.691019	196.340292	7.412922	0.008513	1.3
568	-0.691861	197.340289	7.378971	0.011839	0.8
569	-0.684353	198.340289	7.345330	0.011004	1.1
570	-0.720490	197.884971	7.360609	0.012291	1.4
571	-0.683684	198.884971	7.327134	0.010543	1.1
572	-0.678672	198.427406	7.342413	0.008828	1.0
573	-0.696797	197.969643	7.357763	0.010179	2.1
574	-0.691972	197.511867	7.373177	0.010162	0.9
575	-0.682259	198.511867	7.339588	0.009742	1.7
576	-0.692534	199.511850	7.306304	0.016434	1.1
577	-0.685109	199.054074	7.321504	0.007237	0.8
578	-0.695690	198.596298	7.336766	0.013334	1.5
579	-0.665734	199.596298	7.303507	0.011387	1.3
580	-0.688260	199.138522	7.318695	0.016643	0.8
581	-0.677110	198.680746	7.333946	0.011838	1.1
582	-0.712952	198.222970	7.349260	0.013225	1.3
583	-0.703735	199.222970	7.315889	0.013052	1.0
584	-0.710565	200.135010	7.285715	0.011213	1.7
585	-0.691237	200.380197	7.277646	0.011964	1.2
586	-0.671173	199.922421	7.292726	0.017843	0.8
587	-0.675687	200.922421	7.259864	0.013007	1.1
588	-0.680409	201.648965	7.236174	0.015495	1.0
589	-0.684948	201.306442	7.247324	0.010750	0.9
590	-0.703713	200.849865	7.262239	0.013219	1.1
591	-0.712936	201.847826	7.229717	0.015617	1.0
592	-0.682616	202.847826	7.197419	0.015949	0.9
593	-0.676662	203.847826	7.165409	0.010798	0.9
594	-0.681804	204.847826	7.133683	0.010479	1.2
595	-0.674194	205.714417	7.106415	0.012180	0.9
596	-0.719439	206.714417	7.075207	0.013188	0.9
597	-0.690720	206.256641	7.089459	0.008777	1.0
598	-0.689104	207.024770	7.065578	0.010228	1.1
599	-0.699772	206.566994	7.079791	0.016985	1.0
600	-0.686125	207.566994	7.048816	0.011771	0.8
601	-0.695386	207.109218	7.062962	0.008229	1.8
602	-0.686542	208.073314	7.033236	0.010451	1.0
603	-0.718480	207.630908	7.046846	0.006871	0.8
604	-0.682312	207.173144	7.060983	0.011278	1.7
605	-0.704624	208.044298	7.034127	0.013835	0.8
606	-0.695226	207.586522	7.048214	0.012906	1.4
607	-0.722479	207.128747	7.062357	0.012183	0.8
608	-0.728545	208.128747	7.031535	0.010700	1.2
609	-0.707867	209.128747	7.000980	0.009435	1.1
610	-0.693076	208.670970	7.014934	0.012215	0.9
611	-0.694895	208.222058	7.028672	0.015675	0.9
612	-0.663863	209.222058	6.998142	0.011978	1.6
613	-0.695068	208.764282	7.012085	0.011373	0.9
614	-0.699195	209.481023	6.990279	0.010083	0.9
615	-0.687893	209.023249	7.004191	0.008861	1.4
616	-0.682332	210.023072	6.973878	0.012396	1.3
617	-0.700494	211.023072	6.943821	0.009376	0.8
618	-0.686308	210.565296	6.957548	0.008947	1.1
619	-0.664159	211.324279	6.934819	0.011686	1.3
620	-0.719402	210.868929	6.948437	0.013229	0.9
621	-0.719583	211.868573	6.918609	0.007911	1.0
622	-0.693013	212.649823	6.895476	0.009914	1.3
623	-0.681165	212.192047	6.909012	0.008760	0.9
624	-0.700162	213.192044	6.879511	0.009986	1.1
625	-0.709143	214.192044	6.850260	0.006091	1.3
626	-0.654851	214.195984	6.850145	0.014985	0.9
627	-0.691899	215.195984	6.821144	0.009671	1.0
628	-0.691424	214.741029	6.834308	0.012862	1.0
629	-0.686997	215.741029	6.805439	0.007451	0.9
630	-0.700175	215.283253	6.818624	0.010543	1.5
631	-0.669595	214.825477	6.831860	0.010525	0.8
632	-0.687289	215.825425	6.803014	0.014841	1.2
633	-0.680631	216.816949	6.774650	0.012686	1.1
634	-0.677755	216.420754	6.785956	0.010581	1.0
635	-0.706683	217.420754	6.757494	0.008391	0.8
636	-0.659880	218.420754	6.729269	0.009087	1.8
637	-0.677869	219.416861	6.701388	0.013050	0.9
638	-0.663989	218.959085	6.714173	0.009991	0.8
639	-0.719257	219.681122	6.694030	0.009767	1.8
640	-0.676842	219.223354	6.706786	0.016241	0.9
641	-0.694956	220.223354	6.678983	0.011688	1.1
642	-0.691916	221.223354	6.651409	0.020531	1.1
643	-0.741795	220.765578	6.664004	0.014550	1.0
644	-0.655562	220.307802	6.676646	0.008760	0.9
645	-0.684607	221.307802	6.649091	0.012574	1.2
646	-0.724953	222.300370	6.621966	0.015645	1.0
647	-0.710834	223.300369	6.594860	0.009496	0.9
648	-0.670641	224.300369	6.567975	0.011576	0.8
649	-0.672329	223.843751	6.580224	0.007689	1.3
650	-0.685409	223.390123	6.592438	0.009083	1.2
651	-0.694752	223.655728	6.585281	0.012810	0.8
652	-0.705529	223.197952	6.597626	0.016688	1.2
653	-0.681846	224.197913	6.570720	0.011216	1.0
654	-0.743263	223.806690	6.581220	0.007946	1.0
655	-0.653982	223.348914	6.593550	0.014039	1.2
656	-0.726937	222.891336	6.605920	0.008925	1.2
657	-0.691419	222.433560	6.618343	0.011862	0.8
658	-0.692981	223.433560	6.591266	0.014585	1.7
659	-0.689462	222.975784	6.603634	0.016641	0.9
660	-0.706720	223.975784	6.576677	0.012404	1.0
661	-0.694619	224.975784	6.549940	0.008041	1.7
662	-0.697870	224.518090	6.562151	0.009810	0.8
663	-0.700119	225.518090	6.535531	0.011381	1.1
664	-0.685884	225.064374	6.547582	0.008717	1.3
665	-0.682508	225.860137	6.526476	0.010205	1.1
666	-0.690701	225.611271	6.533062	0.014243	2.1
667	-0.684381	225.153539	6.545210	0.015218	1.1
668	-0.684534	226.153539	6.518728	0.009594	1.1
669	-0.699207	227.153539	6.492459	0.016030	1.4
670	-0.682371	228.153539	6.466401	0.006643	1.0
671	-0.687992	229.152228	6.440585	0.010133	0.8
672	-0.696840	228.727070	6.451550	0.008019	2.2
673	-0.702532	228.269432	6.463395	0.009618	0.8
674	-0.692134	229.260982	6.437786	0.011024	1.1
675	-0.721444	230.260981	6.412164	0.009895	1.1
676	-0.696214	231.260981	6.386746	0.008599	0.9
677	-0.730084	230.803231	6.398356	0.008108	0.8
678	-0.740074	230.399796	6.408624	0.009591	2.6
679	-0.699001	229.949564	6.420122	0.013687	0.8
680	-0.694507	230.949564	6.394640	0.015810	1.8
681	-0.707402	231.949564	6.369359	0.012602	1.0
682	-0.722589	231.491789	6.380907	0.007482	0.8
683	-0.732891	231.034014	6.392497	0.019155	1.8
684	-0.645012	230.576624	6.404119	0.016978	0.8
685	-0.683772	231.576624	6.378764	0.008237	1.8
686	-0.715454	231.118892	6.390345	0.015227	0.9
687	-0.684974	230.661116	6.401969	0.013512	1.1
688	-0.720079	231.320572	6.385237	0.015258	1.2
689	-0.693613	232.320572	6.360031	0.012036	1.1
690	-0.685293	233.320572	6.335023	0.005520	0.9
691	-0.691325	234.320566	6.310211	0.016140	1.3
692	-0.677876	233.862808	6.321545	0.012077	1.0
693	-0.716204	234.854133	6.297052	0.011366	0.9
694	-0.694008	234.403115	6.308172	0.006876	1.0
695	-0.697770	235.403115	6.283569	0.011374	1.3
696	-0.684810	234.945339	6.294808	0.011576	1.0
697	-0.707632	234.487563	6.306087	0.011238	0.8
698	-0.696585	235.487557	6.281500	0.008051	1.1
699	-0.681763	235.029793	6.292731	0.006363	1.8
700	-0.691529	236.029728	6.268250	0.009312	0.9
701	-0.709385	236.986208	6.245011	0.011640	1.6
702	-0.710751	236.562682	6.255280	0.013293	1.3
703	-0.711205	237.555363	6.231264	0.012168	1.2
704	-0.703621	238.555363	6.207256	0.012392	1.5
705	-0.697218	238.097587	6.218224	0.010591	1.0
706	-0.673206	237.639812	6.229229	0.007193	0.9
707	-0.681885	237.182041	6.240274	0.007311	1.0
708	-0.688744	238.061592	6.219088	0.014099	1.7
709	-0.701678	237.610794	6.229928	0.019697	0.8
710	-0.713552	238.610794	6.205931	0.008417	0.8
711	-0.698621	239.610794	6.182118	0.017620	0.9
712	-0.709455	240.610794	6.158487	0.009234	1.5
713	-0.688204	241.610794	6.135036	0.009647	0.8
714	-0.700479	241.153018	6.145749	0.009157	1.1
715	-0.711524	241.575040	6.135872	0.013742	1.2
716	-0.698411	241.141515	6.146019	0.009429	0.8
717	-0.697016	242.141515	6.122663	0.008740	1.1
718	-0.700561	243.113413	6.100132	0.011652	1.2
719	-0.680545	244.113413	6.077123	0.010355	1.0
720	-0.698471	243.655637	6.087634	0.009213	0.8
721	-0.655799	243.784814	6.084664	0.009684	1.9
722	-0.689779	244.392462	6.070733	0.010144	1.0
723	-0.684550	243.935395	6.081206	0.015055	0.8
724	-0.676508	243.478496	6.091712	0.007317	1.6
725	-0.704965	243.973985	6.080320	0.011911	0.8
726	-0.722502	244.623570	6.065451	0.010964	1.3
727	-0.719297	245.623570	6.042702	0.015344	1.1
728	-0.688378	246.623570	6.020123	0.014065	0.9
729	-0.689522	246.165794	6.030438	0.013357	1.3
730	-0.706223	245.708018	6.040788	0.019053	1.3
731	-0.712798	246.708018	6.018224	0.011303	0.9
732	-0.697063	246.250242	6.028532	0.010335	1.0
733	-0.709492	245.795871	6.038799	0.012190	1.4
734	-0.689377	245.338095	6.049179	0.010192	1.0
735	-0.716915	244.880319	6.059594	0.014988	0.8
736	-0.714857	245.880140	6.036892	0.011351	0.9
737	-0.715678	246.879759	6.014365	0.013777	1.7
738	-0.694735	246.421983	6.024661	0.010714	0.8
739	-0.677025	247.421622	6.002224	0.010194	1.3
740	-0.714163	247.996205	5.989403	0.011212	0.9
741	-0.672460	248.799618	5.971568	0.017210	1.0
742	-0.687257	248.341841	5.981717	0.007887	1.3
743	-0.649655	249.341841	5.959591	0.011135	1.1
744	-0.698694	248.884981	5.969679	0.018859	0.8
745	-0.696963	249.884981	5.947641	0.011320	2.0
746	-0.712815	250.884981	5.925766	0.008652	0.9
747	-0.715469	250.502556	5.934112	0.011325	0.9
748	-0.680882	250.255764	5.939511	0.007747	1.1
749	-0.675090	249.799351	5.949522	0.011128	1.1
750	-0.677600	250.799351	5.927633	0.008365	0.8
751	-0.683757	251.799348	5.905904	0.011421	1.6
752	-0.706292	251.346021	5.915734	0.010085	0.8
753	-0.688505	250.888245	5.925695	0.013295	1.2
754	-0.681702	250.481879	5.934564	0.009647	1.0
755	-0.684740	251.481879	5.912785	0.010736	0.9
756	-0.662964	252.481420	5.891174	0.013430	0.8
757	-0.673360	253.481420	5.869711	0.009659	1.5
758	-0.688642	254.480853	5.848416	0.015912	1.0
759	-0.715570	254.023077	5.858151	0.012785	0.8
760	-0.714649	253.565301	5.867918	0.007958	1.8
761	-0.749172	254.565296	5.846624	0.012136	1.0
762	-0.704060	254.107520	5.856353	0.013521	0.8
763	-0.673103	255.047010	5.836422	0.008005	1.1
764	-0.675441	256.046992	5.815355	0.010842	1.3
765	-0.697430	256.992881	5.795568	0.013586	0.9
766	-0.696050	256.535105	5.805128	0.010583	0.8
767	-0.709593	257.535105	5.784286	0.007404	1.1
768	-0.679056	257.944511	5.775796	0.007708	1.5
769	-0.704830	257.686810	5.781137	0.009401	0.8
770	-0.698093	258.684870	5.760507	0.009982	1.5
771	-0.691595	259.679034	5.740103	0.008608	0.8
772	-0.707045	260.679034	5.719725	0.007509	0.9
773	-0.703932	260.638209	5.720554	0.007120	1.1
774	-0.704864	261.637710	5.700325	0.017601	1.4
775	-0.694708	261.180172	5.709567	0.008757	0.8
776	-0.721532	260.722396	5.718845	0.011366	1.7
777	-0.708273	260.264620	5.728153	0.015661	0.8
778	-0.673308	261.264620	5.707859	0.016552	1.5
779	-0.694033	262.264620	5.687709	0.016208	0.8
780	-0.691989	263.264537	5.667702	0.018729	1.3
781	-0.658457	264.264128	5.647842	0.007308	0.9
782	-0.695220	265.264128	5.628112	0.013642	1.0
783	-0.707700	264.806352	5.637127	0.011226	1.0
784	-0.718066	265.806349	5.617472	0.011573	1.0
785	-0.656554	265.348573	5.626453	0.013865	1.0
786	-0.705745	264.890796	5.635462	0.012314	0.9
787	-0.711879	264.433020	5.644500	0.008931	1.1
788	-0.684459	265.433020	5.624794	0.008609	1.0
789	-0.688335	264.980833	5.633688	0.011125	0.8
790	-0.703689	265.980833	5.614057	0.009636	2.0
791	-0.698903	266.980831	5.594562	0.009001	1.0
792	-0.695612	267.979098	5.575236	0.008318	0.8
793	-0.711743	267.521328	5.584082	0.011129	1.1
794	-0.708232	268.089942	5.573098	0.007630	1.3
795	-0.705629	267.633397	5.581914	0.013735	0.8
796	-0.701790	267.175621	5.590781	0.009818	0.9
797	-0.721885	268.164136	5.571669	0.008022	1.0
798	-0.687226	269.164136	5.552467	0.009935	0.9
799	-0.706093	268.706822	5.561232	0.013160	1.8
800	-0.713343	268.249046	5.570033	0.013669	1.0
801	-0.680896	269.248552	5.550852	0.011547	0.8
802	-0.675690	270.248552	5.531793	0.008429	1.7
803	-0.694008	269.879180	5.538818	0.010175	0.8
804	-0.690519	269.421404	5.547548	0.010767	1.2
805	-0.696755	268.963628	5.556306	0.011452	1.3
806	-0.703052	269.963628	5.537210	0.012678	0.8
807	-0.684090	269.507144	5.545911	0.009224	1.0
808	-0.704599	269.049387	5.554663	0.012058	1.0
809	-0.679769	270.049387	5.535578	0.010861	0.8
810	-0.713464	269.591613	5.544299	0.008495	1.8
811	-0.668280	269.186375	5.552041	0.012294	0.8
812	-0.708355	268.732720	5.560734	0.010842	1.3
813	-0.703881	268.274944	5.569534	0.009993	1.4
814	-0.683647	267.932041	5.576144	0.009008	0.8
815	-0.665634	268.932036	5.556912	0.008516	1.0
816	-0.689934	269.905376	5.538319	0.011586	1.0
817	-0.688855	270.905374	5.519346	0.010021	0.9
818	-0.670268	271.905312	5.500504	0.013939	0.8
819	-0.647502	272.905312	5.481788	0.013890	1.7
820	-0.679744	273.905312	5.463200	0.014256	0.8
821	-0.695563	274.905312	5.444737	0.008602	1.8
822	-0.678931	275.578474	5.432379	0.016562	0.8
823	-0.699086	276.578473	5.414124	0.009193	0.9
824	-0.696318	277.578093	5.395998	0.012545	1.4
825	-0.686601	278.578093	5.377986	0.006680	1.0
826	-0.687188	279.578087	5.360094	0.010824	0.9
827	-0.689490	279.120340	5.368269	0.014949	1.0
828	-0.697232	278.662565	5.376470	0.013914	1.1
829	-0.696575	278.204788	5.384696	0.008355	0.9
830	-0.681472	279.204788	5.366759	0.012415	0.9
831	-0.687759	280.204783	5.348941	0.017287	0.8
832	-0.699452	279.747007	5.357083	0.011292	1.4
833	-0.654011	279.289231	5.365250	0.010289	1.1
834	-0.695630	278.831455	5.373441	0.010602	0.8
835	-0.692000	278.373679	5.381658	0.011773	1.2
836	-0.725022	279.373679	5.363741	0.009012	1.4
837	-0.701070	278.915903	5.371928	0.008958	0.9
838	-0.682194	278.458277	5.380138	0.012139	1.1
839	-0.715005	279.458277	5.362231	0.006921	1.1
840	-0.700878	279.000501	5.370413	0.008075	1.0
841	-0.680782	279.999962	5.352581	0.012764	0.9
842	-0.700320	280.999962	5.334857	0.014609	1.4
843	-0.700960	280.542186	5.342956	0.008200	1.1
844	-0.709935	280.112548	5.350580	0.006552	0.8
845	-0.674727	281.112534	5.332869	0.008049	1.7
846	-0.662484	282.112534	5.315276	0.010910	1.0
847	-0.694161	283.112534	5.297798	0.011440	0.9
848	-0.684964	284.112534	5.280434	0.007593	2.0
849	-0.710725	283.655000	5.288365	0.014328	1.0
850	-0.692658	283.197284	5.296322	0.013851	1.0
851	-0.721825	284.197284	5.278968	0.011991	1.4
852	-0.700000	283.769723	5.286374	0.008364	1.1
853	-0.695583	284.769723	5.269085	0.009384	0.8
854	-0.683112	285.342603	5.259232	0.008852	1.0
855	-0.688625	286.342552	5.242121	0.012730	1.5
856	-0.682373	285.933957	5.249099	0.013456	0.8
857	-0.674987	286.933957	5.232053	0.007413	0.9
858	-0.690776	286.476205	5.239842	0.009282	0.9
859	-0.715283	287.476205	5.222856	0.013477	1.7
860	-0.701216	287.028103	5.230454	0.007060	1.0
861	-0.703263	288.028028	5.213529	0.009688	0.9
862	-0.695768	287.581115	5.221080	0.010769	1.7
863	-0.711102	287.127202	5.228771	0.005757	0.9
864	-0.689373	287.176427	5.227936	0.011887	1.2
865	-0.697018	286.718650	5.235714	0.009667	1.2
866	-0.695016	286.260919	5.243513	0.016324	0.8
867	-0.623137	285.803143	5.251337	0.015656	1.0
868	-0.688136	285.345428	5.259183	0.014048	1.0
869	-0.679861	284.887654	5.267054	0.008651	1.0
870	-0.718306	285.887654	5.249891	0.011037	1.1
871	-0.682811	286.720459	5.235683	0.011005	0.9
872	-0.645287	286.262683	5.243483	0.008832	1.4
873	-0.664296	287.262683	5.226473	0.009220	0.9
874	-0.712277	286.806712	5.234216	0.009330	1.3
875	-0.670740	287.806708	5.217266	0.009204	1.0
876	-0.668267	287.487808	5.222659	0.013330	1.0
877	-0.687560	288.487808	5.205784	0.014838	1.1
878	-0.686891	288.030032	5.213496	0.015273	1.0
879	-0.694352	287.572256	5.221230	0.012142	0.9
880	-0.721230	288.572256	5.204364	0.012070	1.0
881	-0.714519	289.572256	5.187607	0.012806	1.0
882	-0.700250	290.572174	5.170958	0.015201	1.3
883	-0.648423	290.114398	5.178567	0.007852	0.9
884	-0.681796	291.114398	5.161975	0.012955	0.9
885	-0.690861	290.924013	5.165126	0.009436	0.9
886	-0.660752	291.923985	5.148620	0.008671	1.0
887	-0.699258	291.466213	5.156163	0.010952	1.1
888	-0.670446	291.008437	5.163728	0.008722	0.9
889	-0.675693	290.550661	5.171315	0.012103	1.0
890	-0.679130	291.550661	5.154770	0.006856	1.4
891	-0.699099	291.092885	5.162331	0.015671	1.1
892	-0.708169	290.636595	5.169889	0.011391	0.8
893	-0.690109	290.178820	5.177495	0.012941	2.1
894	-0.706515	291.178658	5.160912	0.013255	0.9
895	-0.679503	292.178456	5.144437	0.014226	0.8
896	-0.695808	293.178456	5.128062	0.015513	2.5
897	-0.697608	294.178456	5.111792	0.011049	0.8
898	-0.686723	295.178456	5.095625	0.015026	1.0
899	-0.709356	294.720680	5.103013	0.013175	1.0
900	-0.690352	295.720680	5.086901	0.009486	0.9
901	-0.694285	296.720680	5.070890	0.013785	1.1
902	-0.695329	297.720680	5.054980	0.009748	0.9
903	-0.703427	298.720680	5.039170	0.012103	1.0
904	-0.714219	298.262953	5.046394	0.007538	1.3
905	-0.696874	297.805459	5.053636	0.010719	1.1
906	-0.700981	298.805454	5.037834	0.010897	0.8
907	-0.699385	298.347680	5.045055	0.016765	1.8
908	-0.684458	297.941849	5.051475	0.006821	1.0
909	-0.707767	298.941846	5.035686	0.012404	0.9
910	-0.714366	298.484965	5.042887	0.006773	2.6
911	-0.736410	298.228889	5.046933	0.020070	0.8
912	-0.679936	299.228875	5.031172	0.008799	0.8
913	-0.666684	300.228875	5.015510	0.010971	2.1
914	-0.686961	301.193516	5.000494	0.011928	1.0
915	-0.662339	300.740091	5.007541	0.008080	0.8
916	-0.693407	300.282316	5.014676	0.011643	1.4
917	-0.671082	301.282314	4.999116	0.005966	1.3
918	-0.669077	300.824899	5.006221	0.012206	0.8
919	-0.714440	301.822477	4.990751	0.008299	1.2
920	-0.677076	302.791832	4.975810	0.011008	1.5
921	-0.684179	303.255494	4.968695	0.014369	0.8
922	-0.730015	304.255494	4.953419	0.012039	1.2
923	-0.670482	303.797718	4.960400	0.010755	1.1
924	-0.681627	303.641438	4.962788	0.008957	0.9
925	-0.732101	303.183662	4.969796	0.010247	0.8
926	-0.693976	304.183662	4.954513	0.009737	1.1
927	-0.676332	303.901279	4.958819	0.010680	1.7
928	-0.696631	303.443502	4.965816	0.007746	0.8
929	-0.682884	304.443174	4.950562	0.010620	0.8
930	-0.705916	303.985398	4.957536	0.009247	0.9
931	-0.720248	304.984883	4.942336	0.006629	1.5
932	-0.707539	304.565994	4.948695	0.010132	1.0
933	-0.692866	304.109216	4.955648	0.008621	1.0
934	-0.690248	305.109216	4.940451	0.011615	1.4
935	-0.710913	304.651516	4.947395	0.013046	0.8
936	-0.660555	304.194053	4.954355	0.011326	1.5
937	-0.718401	305.194053	4.939166	0.012426	1.1
938	-0.668261	304.736277	4.946108	0.009548	0.8
939	-0.700055	304.278531	4.953068	0.010475	2.2
940	-0.706545	303.820755	4.960049	0.009340	1.0
941	-0.706345	304.816276	4.944893	0.012629	1.4
942	-0.698715	304.358500	4.951851	0.009529	1.0
943	-0.665849	303.901758	4.958812	0.014357	0.9
944	-0.694983	303.443982	4.965809	0.011321	1.9
945	-0.683213	304.438118	4.950639	0.014755	1.1
946	-0.705991	305.438118	4.935474	0.015027	1.2
947	-0.691747	306.438118	4.920401	0.019429	1.8
948	-0.678676	307.438117	4.905419	0.010909	0.9
949	-0.649981	307.089162	4.910637	0.012561	1.5
950	-0.678246	306.631386	4.917498	0.007884	0.9
951	-0.690912	306.180136	4.924280	0.011116	0.9
952	-0.716874	307.048446	4.911246	0.010725	0.9
953	-0.675593	308.048444	4.896321	0.013975	1.7
954	-0.674795	309.048444	4.881486	0.011258	1.1
955	-0.692873	308.590682	4.888265	0.013466	1.1
956	-0.666801	308.132906	4.895064	0.013769	1.3
957	-0.673268	307.841976	4.899395	0.009528	1.0
958	-0.692311	307.384201	4.906225	0.019759	0.8
959	-0.705590	306.926496	4.913073	0.013358	1.6
960	-0.679387	307.926496	4.898136	0.014250	1.1
961	-0.698144	307.468720	4.904962	0.006125	0.8
962	-0.707454	307.150026	4.909726	0.012810	1.1
963	-0.700321	308.148869	4.894827	0.005776	1.0
964	-0.663452	309.051517	4.881440	0.008527	0.8
965	-0.714270	308.593742	4.888220	0.007335	1.4
966	-0.694626	309.501731	4.874791	0.010522	1.1
967	-0.692560	310.501730	4.860085	0.007626	0.8
968	-0.699528	310.069276	4.866434	0.015816	1.8
969	-0.698161	311.069276	4.851779	0.012740	1.0
970	-0.704346	310.611500	4.858477	0.011108	1.1
971	-0.701898	310.153724	4.865193	0.014116	0.9
972	-0.684761	309.695948	4.871928	0.010645	0.8
973	-0.682292	310.695948	4.857240	0.012720	1.4
974	-0.664131	311.695938	4.842640	0.010674	1.2
975	-0.704654	312.695937	4.828128	0.010281	0.8
976	-0.667028	313.695937	4.813703	0.013940	1.4
977	-0.722661	313.238161	4.820296	0.012870	0.8
978	-0.689942	314.238161	4.805917	0.012804	0.9
979	-0.674029	315.238161	4.791624	0.009353	1.0
980	-0.683937	316.236369	4.777441	0.013633	1.2
981	-0.661648	315.778599	4.783934	0.011914	0.9
982	-0.702226	315.320823	4.790446	0.011780	1.2
983	-0.716903	316.320435	4.776250	0.006382	0.9
984	-0.684735	317.317936	4.762168	0.012531	1.0
985	-0.683693	316.860160	4.768620	0.011095	1.3
986	-0.685519	317.744548	4.756170	0.009147	0.9
987	-0.678592	317.396059	4.761068	0.008893	1.1
988	-0.671177	317.033977	4.766168	0.011227	1.0
989	-0.671250	316.576201	4.772631	0.011556	1.1
990	-0.666595	316.118425	4.779112	0.011221	1.3
991	-0.711702	317.118425	4.764978	0.010673	0.9
992	-0.716546	316.662070	4.771417	0.015567	0.9
993	-0.701960	316.204295	4.777895	0.014186	1.1
994	-0.687821	315.746519	4.784390	0.014501	1.4
995	-0.671829	316.746426	4.770226	0.009318	0.8
996	-0.689377	317.746426	4.756144	0.011000	1.0
997	-0.705588	318.746426	4.742145	0.010341	1.1
998	-0.703789	318.367735	4.747436	0.010435	1.1
999	-0.688657	317.909961	4.753849	0.014020	1.2
