1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
634	-1.189324	190.645956	0.039579	2.0
635	-0.000186	190.490495	0.000042	1.7
636	-0.169886	190.335373	0.003444	3.1
637	-0.868555	190.180587	0.019634	2.6
638	-0.797022	190.026136	0.013483	2.7
639	-0.068462	189.872019	0.002981	1.8
640	-0.768736	189.718235	0.010250	2.3
641	-0.832201	189.564782	0.024490	3.0
642	-0.644301	189.411661	0.014294	2.6
643	0.000000	189.258868	0.000000	2.8
644	-1.171588	189.106404	0.045491	1.8
645	-0.550705	188.954267	0.021534	2.3
646	-0.794523	188.802456	0.009682	2.0
647	-0.000000	188.650969	0.000000	1.9
648	-0.754706	188.499807	0.019048	2.1
649	-0.876741	188.348967	0.054939	2.7
650	-0.000000	188.198448	0.000000	1.9
651	-0.685734	188.048250	0.009471	1.8
652	-0.755368	187.898371	0.015411	2.7
653	-0.143574	187.748810	0.005578	2.7
654	-0.000007	187.599566	0.000004	1.7
655	-0.000186	187.450638	0.000062	1.9
656	-0.820116	187.302025	0.019828	2.8
657	-1.032145	187.153725	0.040177	2.7
658	-1.004851	187.005739	0.035844	1.5
659	-0.713473	186.858064	0.014119	2.4
660	-0.004422	186.710699	0.000319	1.6
661	0.000000	186.563645	0.000000	1.4
662	-0.699432	186.416898	0.022863	1.9
663	-0.825527	186.270459	0.040291	1.6
664	-0.440402	186.124326	0.007581	2.6
665	-0.952740	185.978499	0.038640	2.9
666	-0.883312	185.832976	0.011825	1.4
667	-0.987556	185.687756	0.011958	2.6
668	-0.805986	185.542838	0.012851	1.6
669	-1.063682	185.398222	0.030184	2.1
670	-0.000000	185.253906	0.000000	2.6
671	-0.518954	185.109889	0.010517	3.3
672	-0.221661	184.966170	0.002957	1.9
673	-0.000000	184.822748	0.000000	2.1
674	-0.024635	184.679623	0.000551	2.7
675	-0.742759	184.536792	0.050480	3.0
676	-0.639959	184.394256	0.007472	1.9
677	-0.761814	184.252013	0.009067	1.9
678	-0.958018	184.110062	0.020256	2.8
679	-0.178038	183.968403	0.007205	1.4
680	-0.434736	183.827034	0.007767	3.1
681	-0.878208	183.685954	0.018869	3.0
682	-0.910678	183.545163	0.017724	1.5
683	-1.033216	183.404658	0.061893	3.2
684	-0.003972	183.264441	0.000628	2.3
685	-0.840361	183.124509	0.032459	1.8
686	-0.878188	182.984861	0.030493	2.6
687	-0.664011	182.845497	0.030952	2.8
688	-0.761323	182.706416	0.011020	3.0
689	-0.827805	182.567616	0.032934	1.6
690	-0.000000	182.429098	0.000000	3.1
691	-0.079479	182.290859	0.004550	2.2
692	-0.000003	182.152899	0.000002	2.1
693	-0.000000	182.015217	0.000000	2.8
694	-0.676650	181.877813	0.006933	2.6
695	-0.000000	181.740684	0.000000	1.8
696	-0.457951	181.603832	0.022687	2.0
697	-0.000000	181.467253	0.000000	2.2
698	-0.322148	181.330948	0.007719	2.3
699	0.000000	181.194916	0.000000	1.5
700	-0.639546	181.059155	0.054575	2.7
701	-0.428010	180.923666	0.015193	1.8
702	-0.857461	180.788446	0.026883	2.8
703	-1.062302	180.653496	0.056040	2.4
704	-0.000000	180.518814	0.000000	1.9
705	0.000000	180.384399	0.000000	1.7
706	-0.695271	180.250251	0.034822	1.7
707	-0.022328	180.116369	0.001988	2.1
708	-0.120162	179.982752	0.002657	2.5
709	-0.802983	179.849398	0.009134	1.8
710	-0.261230	179.716308	0.002280	2.0
711	-0.000000	179.583480	0.000000	2.5
712	-0.947545	179.450913	0.019273	1.6
713	-0.900062	179.318607	0.038924	2.5
714	-0.000188	179.186561	0.000036	1.4
715	-0.035529	179.054774	0.001710	2.3
716	-0.959159	178.923245	0.015722	2.9
717	-0.674137	178.791973	0.039860	1.4
718	-0.759198	178.660958	0.046336	3.0
719	-0.866240	178.530199	0.026518	2.1
720	-0.062025	178.399694	0.002209	1.7
721	-0.589437	178.269444	0.030917	2.7
722	-0.695504	178.139447	0.015454	3.6
723	-0.410748	178.009702	0.009628	1.4
724	-0.665561	177.880209	0.007676	2.8
725	-0.962552	177.750967	0.050530	2.3
726	-0.554063	177.621975	0.011712	1.5
727	-1.051954	177.493232	0.020448	2.5
728	-0.010925	177.364738	0.000293	2.4
729	-0.612207	177.236492	0.013563	1.6
730	-0.000000	177.108492	0.000000	3.0
731	-0.618051	176.980739	0.032435	1.6
732	-1.007718	176.853231	0.033495	2.3
733	-0.989971	176.725968	0.046311	2.7
734	0.000000	176.598949	0.000000	2.9
735	-0.000000	176.472173	0.000000	1.5
736	0.000000	176.345639	0.000000	2.1
737	-1.113018	176.219348	0.012340	1.4
738	-0.194292	176.093296	0.008903	3.2
739	-1.064190	175.967486	0.057224	1.8
740	-1.160536	175.841914	0.027703	1.7
741	-1.098096	175.716581	0.014925	2.1
742	-0.000223	175.591486	0.000042	2.9
743	-0.000002	175.466629	0.000002	2.4
744	-0.855784	175.342008	0.012552	1.9
745	-0.962132	175.217622	0.039078	1.8
746	-0.521748	175.093472	0.005279	2.6
747	-1.137228	174.969556	0.022632	1.5
748	-0.809519	174.845873	0.027424	2.5
749	-0.332275	174.722423	0.014713	1.6
750	-0.807824	174.599206	0.004143	2.3
751	-0.522098	174.476220	0.003470	3.0
752	-0.382098	174.353464	0.012634	1.5
753	-0.000000	174.230939	0.000000	2.5
754	-0.631828	174.108643	0.019032	3.1
755	-0.000069	173.986576	0.000023	1.3
756	-0.123673	173.864737	0.000733	3.2
757	-0.000000	173.743124	0.000000	1.6
758	-0.929898	173.621739	0.050199	2.6
759	-0.888276	173.500579	0.020255	1.5
760	-0.378414	173.379645	0.018205	3.0
761	-0.924981	173.258935	0.005717	2.6
762	-0.000001	173.138449	0.000001	2.4
763	-0.003187	173.018186	0.000302	1.8
764	-0.884328	172.898146	0.011879	2.8
765	-0.158936	172.778327	0.004084	2.7
766	-0.709993	172.658730	0.029355	2.1
767	-0.523357	172.539353	0.028433	1.7
768	-0.740355	172.420196	0.045465	3.4
769	-0.890855	172.301258	0.008508	2.2
770	-0.802709	172.182539	0.048125	2.9
771	-0.574792	172.064037	0.020507	3.0
772	-0.773252	171.945753	0.021461	1.7
773	-0.983856	171.827686	0.034423	2.2
774	-0.936027	171.709834	0.035942	2.7
775	-0.589708	171.592198	0.005422	2.4
776	0.000000	171.474776	0.000000	1.5
777	-0.147395	171.357568	0.005718	2.4
778	-0.978048	171.240574	0.010891	3.6
779	-0.553726	171.123793	0.023311	2.0
780	-0.111779	171.007223	0.007105	2.0
781	-0.320742	170.890865	0.007327	2.8
782	-1.008385	170.774718	0.043332	2.7
783	-0.425727	170.658782	0.003811	3.1
784	-1.017529	170.543055	0.048737	2.7
785	-0.660555	170.427537	0.009613	2.9
786	-0.003620	170.312227	0.000420	3.2
787	-0.223363	170.197125	0.004435	1.6
788	-1.110160	170.082231	0.025367	3.0
789	0.000000	169.967543	0.000000	2.0
790	-0.029978	169.853061	0.007560	1.6
791	-1.100481	169.738784	0.057513	2.7
792	-0.370078	169.624713	0.018728	2.1
793	-0.987653	169.510845	0.029119	1.6
794	-0.043249	169.397181	0.001722	2.8
795	-0.251259	169.283720	0.004804	2.3
796	-0.544333	169.170462	0.007714	1.8
797	-0.741741	169.057405	0.018082	2.1
798	-1.105115	168.944549	0.024994	2.4
799	-0.434892	168.831895	0.008586	3.0
800	-0.499863	168.719440	0.013769	1.4
801	-0.000000	168.607185	0.000000	2.7
802	-0.670758	168.495129	0.006995	1.5
803	-0.050524	168.383271	0.003544	2.7
804	-0.767093	168.271611	0.020958	1.7
805	-0.021148	168.160148	0.000650	2.4
806	-0.782622	168.048882	0.026450	3.0
807	0.000000	167.937812	0.000000	1.3
808	-1.069622	167.826938	0.008619	2.7
809	-0.487986	167.716258	0.011050	1.5
810	-0.652890	167.605773	0.011639	2.5
811	-0.669196	167.495482	0.011328	1.5
812	-0.000000	167.385384	0.000000	2.8
813	-0.181587	167.275479	0.005379	1.8
814	-0.000000	167.165766	0.000000	1.5
815	-0.000121	167.056245	0.000052	2.2
816	-0.859097	166.946915	0.056023	1.5
817	-0.799349	166.837776	0.007681	2.4
818	-0.000000	166.728826	0.000000	2.2
819	-0.000000	166.620067	0.000000	1.8
820	-0.532756	166.511496	0.006550	2.1
821	-1.037468	166.403113	0.016019	2.0
822	-0.646868	166.294919	0.018677	1.7
823	-0.738691	166.186912	0.016718	2.9
824	-0.630580	166.079091	0.021280	2.2
825	-1.037959	165.971458	0.017480	1.8
826	-0.543344	165.864009	0.010380	1.7
827	-0.000234	165.756747	0.000091	1.7
828	-0.760543	165.649669	0.009755	2.3
829	-0.891921	165.542775	0.011667	2.6
830	-1.091308	165.436065	0.056733	1.6
831	-0.774080	165.329538	0.055692	2.2
832	-0.000000	165.223194	0.000000	1.5
833	-0.617124	165.117032	0.012337	2.2
834	-0.542717	165.011052	0.010036	2.6
835	-0.000217	164.905253	0.000110	1.7
836	-0.549306	164.799635	0.028421	2.2
837	-0.730500	164.694197	0.007303	2.5
838	-1.063804	164.588939	0.069450	2.4
839	-0.051908	164.483859	0.003033	1.6
840	-0.753731	164.378959	0.007189	2.1
841	-0.000000	164.274237	0.000000	1.6
842	-0.678476	164.169692	0.056073	3.3
843	-1.200550	164.065325	0.017981	1.8
844	-1.110458	163.961135	0.059629	2.2
845	-0.148194	163.857120	0.001895	2.7
846	-1.059172	163.753282	0.014972	1.7
847	-0.002802	163.649619	0.000736	2.5
848	-0.568507	163.546130	0.049456	1.8
849	-0.811330	163.442816	0.008380	2.0
850	-0.071092	163.339676	0.005355	2.9
851	-1.141757	163.236709	0.032077	2.2
852	-0.732262	163.133915	0.041637	2.1
853	-0.616449	163.031294	0.045562	1.8
854	-0.606698	162.928844	0.009470	2.7
855	-0.734436	162.826566	0.009628	2.7
856	-0.499915	162.724459	0.008323	1.5
857	-0.984985	162.622523	0.020611	3.2
858	-0.881111	162.520757	0.070393	1.9
859	-0.571466	162.419160	0.006815	1.9
860	-0.887201	162.317733	0.019997	1.7
861	-1.159264	162.216474	0.032713	2.2
862	-0.708277	162.115383	0.042355	2.7
863	-0.000000	162.014461	0.000000	1.7
864	-0.496877	161.913705	0.001791	2.8
865	-0.574593	161.813117	0.012758	1.4
866	-0.745757	161.712695	0.011848	3.6
867	-1.077226	161.612439	0.017490	2.8
868	-0.380942	161.512349	0.003022	1.5
869	-1.049274	161.412424	0.018834	2.1
870	-0.000000	161.312663	0.000000	2.0
871	-0.976228	161.213067	0.070067	1.6
872	0.000000	161.113635	0.000000	2.0
873	-0.000000	161.014366	0.000000	1.2
874	-1.136953	160.915260	0.040067	2.5
875	-0.752375	160.816316	0.041882	1.5
876	-0.251688	160.717535	0.002451	2.9
877	-0.723435	160.618915	0.034482	2.8
878	-0.912201	160.520456	0.012981	2.6
879	-0.875446	160.422158	0.019232	1.5
880	-0.937382	160.324021	0.019773	2.7
881	0.000000	160.226043	0.000000	1.3
882	-1.016578	160.128225	0.012835	2.3
883	-0.781794	160.030566	0.009705	2.4
884	-1.073492	159.933066	0.014060	2.0
885	-0.945796	159.835723	0.042710	2.4
886	-0.015844	159.738539	0.000977	2.6
887	-0.485112	159.641512	0.012637	1.9
888	-0.005284	159.544642	0.000758	1.8
889	-0.818574	159.447929	0.015295	3.2
890	-0.701226	159.351372	0.027381	1.9
891	-0.623550	159.254971	0.042534	2.1
892	-0.786519	159.158725	0.005776	2.8
893	-0.741425	159.062634	0.005335	2.4
894	0.000000	158.966697	0.000000	1.3
895	-0.946176	158.870915	0.015197	2.0
896	-0.718259	158.775286	0.015094	1.9
897	-0.000044	158.679811	0.000016	1.7
898	-0.680486	158.584489	0.009108	2.4
899	-0.253928	158.489319	0.002226	2.0
900	-0.336498	158.394302	0.004754	1.9
901	0.000000	158.299436	0.000000	2.5
902	-0.503749	158.204721	0.005953	1.4
903	-0.916768	158.110158	0.004767	3.7
904	-0.575037	158.015745	0.014227	1.8
905	-0.986025	157.921482	0.016583	2.4
906	-0.695977	157.827369	0.060085	3.0
907	-0.000000	157.733406	0.000000	3.6
908	-0.654072	157.639591	0.011917	2.7
909	-0.000000	157.545925	0.000000	2.0
910	-0.723852	157.452408	0.018631	2.8
911	-0.534679	157.359038	0.007844	2.8
912	-0.239351	157.265816	0.008656	3.1
913	-0.390313	157.172741	0.013260	2.3
914	-0.141691	157.079813	0.003370	2.6
915	-1.244112	156.987031	0.070953	3.3
916	-1.216734	156.894395	0.028404	2.2
917	-0.100367	156.801904	0.005367	1.9
918	-0.495884	156.709559	0.007449	4.2
919	-0.328143	156.617359	0.013754	3.5
920	-0.764757	156.525304	0.011473	2.4
921	-1.119590	156.433392	0.010170	2.2
922	0.000000	156.341624	0.000000	2.4
923	-1.098860	156.250000	0.041150	5.4
924	-0.019429	156.158519	0.000331	4.5
925	-0.998902	156.067180	0.024645	5.7
926	-0.549591	155.975984	0.011114	5.3
927	-0.653027	155.884930	0.010511	4.8
928	-0.437030	155.794017	0.011980	3.9
929	-0.679020	155.703246	0.014993	5.2
930	-0.400402	155.612615	0.003303	2.1
931	-1.219549	155.522125	0.007487	2.7
932	-1.052614	155.431775	0.059183	2.2
933	-0.961920	155.341565	0.014527	2.8
934	-0.534789	155.251495	0.012398	2.1
935	-0.810637	155.161563	0.006592	2.6
936	-0.332446	155.071771	0.007817	3.1
937	-0.720611	154.982117	0.008503	3.6
938	-0.391535	154.892601	0.004095	2.7
939	0.000000	154.803222	0.000000	2.7
940	-0.773696	154.713981	0.021172	3.7
941	0.000000	154.624878	0.000000	1.7
942	-0.719953	154.535910	0.004609	3.6
943	-0.923885	154.447080	0.007706	2.9
944	-0.801780	154.358385	0.034877	2.7
945	-0.576551	154.269826	0.022100	1.7
946	-0.966351	154.181402	0.024123	4.1
947	-0.845901	154.093114	0.004573	2.6
948	-0.855769	154.004960	0.009485	2.1
949	-0.404521	153.916940	0.008583	2.2
950	-0.860142	153.829054	0.009567	3.1
951	-0.067111	153.741303	0.002625	2.4
952	-0.737093	153.653684	0.023937	3.9
953	-0.836487	153.566198	0.021374	2.8
954	-1.021511	153.478846	0.036965	2.9
955	-0.001116	153.391625	0.000286	2.6
956	-0.436578	153.304537	0.003758	1.7
957	-0.929080	153.217580	0.054404	2.8
958	-0.617927	153.130755	0.015646	2.2
959	-0.041342	153.044061	0.005639	2.1
960	-0.636882	152.957498	0.015156	2.7
961	-0.932520	152.871065	0.025222	3.2
962	-0.736690	152.784762	0.038210	3.1
963	0.000000	152.698589	0.000000	1.7
964	0.000000	152.612545	0.000000	3.0
965	-0.886771	152.526631	0.032244	2.5
966	-0.485163	152.440845	0.005673	3.9
967	-0.911887	152.355188	0.039538	2.3
968	-0.639459	152.269660	0.014172	3.0
969	-1.102399	152.184259	0.056507	3.1
970	-1.246597	152.098986	0.013638	4.2
971	-0.000000	152.013840	0.000000	2.0
972	-0.182351	151.928821	0.004532	3.6
973	-1.086263	151.843928	0.008618	3.3
974	-0.775722	151.759163	0.057277	3.1
975	-0.668449	151.674523	0.009152	2.6
976	-0.818140	151.590009	0.058119	3.4
977	0.000000	151.505620	0.000000	3.2
978	-1.056392	151.421357	0.013847	2.0
979	-0.691109	151.337218	0.036915	2.4
980	-0.433400	151.253204	0.012616	2.1
981	-0.000000	151.169314	0.000000	2.9
982	-0.777031	151.085549	0.046259	1.9
983	-0.000000	151.001907	0.000000	1.8
984	-0.426285	150.918388	0.006010	1.9
985	-0.006121	150.834992	0.000829	2.6
986	-0.084997	150.751719	0.002457	2.4
987	-0.908626	150.668569	0.023602	3.2
988	-0.000000	150.585541	0.000000	1.5
989	-0.543903	150.502634	0.032665	3.5
990	-0.159142	150.419849	0.007111	1.9
991	-0.951295	150.337186	0.049907	2.7
992	-1.039487	150.254644	0.047215	2.8
993	-0.621942	150.172222	0.038769	3.7
994	-1.054021	150.089921	0.019544	1.7
995	-0.008731	150.007740	0.000147	2.8
996	-0.656449	149.925679	0.003206	2.1
997	-0.972437	149.843737	0.032642	1.9
998	-1.181274	149.761915	0.031347	3.1
999	-0.828256	149.680212	0.029978	2.8
1000	-0.674992	149.598627	0.019381	2.9
1001	-1.086573	149.517161	0.041361	1.5
1002	0.000000	149.435814	0.000000	2.9
1003	-1.030395	149.354584	0.067020	1.8
1004	-0.000000	149.273472	0.000000	2.7
1005	-0.828766	149.192477	0.029569	1.6
1006	-1.125882	149.111599	0.065318	2.7
1007	0.000000	149.030838	0.000000	2.1
1008	-0.683569	148.950194	0.028578	1.7
1009	-0.690274	148.869666	0.025495	1.7
1010	-0.835117	148.789253	0.013154	2.1
1011	-0.682827	148.708957	0.013370	2.9
1012	-0.000000	148.628776	0.000000	3.0
1013	-0.505263	148.548710	0.042817	2.4
1014	-0.675161	148.468759	0.019225	1.7
1015	-0.473710	148.388923	0.006008	2.6
1016	-1.188517	148.309201	0.017679	1.7
1017	-0.565107	148.229594	0.025508	2.3
1018	-0.827274	148.150100	0.016607	1.8
1019	-0.823902	148.070719	0.016232	2.7
1020	-0.000000	147.991452	0.000000	2.1
1021	-0.835175	147.912298	0.030012	2.8
1022	-0.000000	147.833257	0.000000	2.3
1023	-0.045059	147.754329	0.003804	1.7
1024	-0.553822	147.675512	0.007529	2.1
1025	-0.746397	147.596808	0.011938	1.8
1026	-1.068696	147.518216	0.034773	2.2
1027	-0.738477	147.439735	0.021417	1.6
1028	-0.791255	147.361365	0.037996	2.8
1029	-1.066266	147.283106	0.074657	2.3
1030	-0.793662	147.204958	0.060399	1.6
1031	-0.683833	147.126920	0.021498	2.2
1032	-1.018187	147.048993	0.023784	1.7
1033	-0.534689	146.971175	0.018232	1.9
1034	-1.023623	146.893468	0.024597	2.7
1035	-0.000044	146.815869	0.000015	1.5
1036	-0.000000	146.738380	0.000000	1.9
1037	-0.740159	146.661000	0.008839	2.6
1038	-0.211855	146.583729	0.005034	1.5
1039	-0.710167	146.506566	0.024824	2.4
1040	-0.406300	146.429511	0.011243	3.0
1041	-0.000000	146.352565	0.000000	1.7
1042	-1.129771	146.275726	0.081649	2.1
1043	-0.483005	146.198994	0.033298	2.3
1044	-0.674926	146.122370	0.057698	1.9
1045	0.000000	146.045853	0.000000	1.8
1046	-0.000000	145.969442	0.000000	1.4
1047	-0.045783	145.893139	0.001438	2.1
1048	-0.487488	145.816941	0.032918	3.0
1049	-0.820803	145.740849	0.012547	2.5
1050	-0.000000	145.664863	0.000000	1.6
1051	0.000000	145.588983	0.000000	1.9
1052	-0.887565	145.513208	0.034610	2.2
1053	-0.995124	145.437538	0.062922	2.8
1054	-0.693757	145.361973	0.014019	1.9
1055	-0.590900	145.286513	0.019377	2.7
1056	-0.007031	145.211157	0.001100	2.9
1057	-0.859394	145.135905	0.012322	1.5
1058	-1.088109	145.060757	0.083470	2.9
1059	-1.010933	144.985712	0.021791	2.5
1060	-0.852893	144.910771	0.019348	1.7
1061	-0.433121	144.835934	0.005535	2.1
1062	-0.214530	144.761199	0.002032	2.2
1063	-0.010842	144.686567	0.000906	1.6
1064	-0.000000	144.612037	0.000000	2.6
1065	-0.521479	144.537610	0.005667	2.8
1066	-0.200018	144.463285	0.005169	3.0
1067	-0.516608	144.389062	0.016331	1.6
1068	-0.724652	144.314940	0.016317	3.5
1069	-0.000000	144.240920	0.000000	1.9
1070	-0.816557	144.167001	0.010571	2.1
1071	-0.299575	144.093182	0.003370	3.6
1072	-0.039872	144.019465	0.000581	2.7
1073	-0.003212	143.945848	0.000314	1.8
1074	-1.173355	143.872331	0.059525	2.4
1075	-1.100603	143.798914	0.016842	2.5
1076	-0.814979	143.725597	0.022500	1.9
1077	-0.024253	143.652380	0.001780	2.0
1078	-0.561105	143.579262	0.007049	2.3
1079	-1.006754	143.506243	0.025070	1.9
1080	-1.105794	143.433323	0.016678	1.9
1081	-0.813791	143.360502	0.063758	2.9
1082	-0.938441	143.287780	0.067494	1.7
1083	-0.006559	143.215155	0.000029	2.1
1084	-0.597922	143.142629	0.005577	2.5
1085	-0.052526	143.070201	0.005374	3.0
1086	-1.184366	142.997870	0.029154	1.5
1087	-1.129478	142.925637	0.031597	2.6
1088	-0.000000	142.853501	0.000000	1.6
1089	-0.801821	142.781462	0.012190	2.1
1090	-0.624227	142.709519	0.010262	2.6
1091	-1.057305	142.637674	0.017731	1.6
1092	-1.155791	142.565924	0.038692	2.2
1093	-1.018468	142.494271	0.050163	1.7
1094	-0.878776	142.422714	0.061883	2.1
1095	-0.775235	142.351252	0.004863	1.5
1096	-0.384033	142.279886	0.008014	2.9
1097	-0.000000	142.208616	0.000000	2.4
1098	-0.977289	142.137440	0.023219	1.8
1099	-0.958804	142.066360	0.014877	2.1
1100	0.000000	141.995374	0.000000	2.8
1101	-0.890726	141.924483	0.009658	2.6
1102	-0.027756	141.853685	0.001327	1.6
1103	-1.027356	141.782983	0.050548	2.4
1104	-0.360473	141.712373	0.013121	2.1
1105	-0.656166	141.641858	0.016859	1.7
1106	-1.148122	141.571436	0.043736	2.4
1107	-1.076101	141.501108	0.046132	1.7
1108	-0.678484	141.430872	0.019031	2.0
1109	-0.000751	141.360730	0.000003	1.9
1110	-0.795449	141.290680	0.011161	2.5
1111	-0.412474	141.220722	0.005598	1.5
1112	-0.640618	141.150857	0.013627	2.3
1113	-0.051199	141.081084	0.001063	1.6
1114	-0.314289	141.011403	0.005130	2.6
1115	-0.119474	140.941813	0.003922	2.8
1116	-1.129926	140.872315	0.062055	1.5
1117	-0.023938	140.802909	0.001076	3.0
1118	-1.184520	140.733593	0.013681	2.1
1119	-0.765154	140.664369	0.014166	2.5
1120	-0.883061	140.595235	0.025083	3.1
1121	-0.961630	140.526192	0.010600	1.6
1122	-0.591927	140.457239	0.008864	2.5
1123	-0.000043	140.388376	0.000031	2.7
1124	-1.117193	140.319603	0.021288	1.4
1125	-0.718857	140.250920	0.004476	3.1
1126	-0.718513	140.182326	0.020802	1.8
1127	-0.002948	140.113822	0.000246	2.2
1128	-1.261862	140.045407	0.011645	1.6
1129	-0.000021	139.977081	0.000007	2.0
1130	-0.000000	139.908844	0.000000	1.7
1131	-0.960323	139.840696	0.041249	2.0
1132	0.000000	139.772635	0.000000	2.4
1133	-1.111584	139.704664	0.015334	1.6
1134	-0.998942	139.636780	0.047515	2.8
1135	-0.740561	139.568984	0.033082	2.3
1136	-1.063798	139.501276	0.017617	2.0
1137	-0.831272	139.433655	0.062200	1.9
1138	-0.000000	139.366122	0.000000	2.8
1139	-0.000000	139.298676	0.000000	1.5
1140	-0.052390	139.231317	0.001493	2.7
1141	-0.901918	139.164045	0.008831	1.6
1142	-0.984351	139.096859	0.060749	2.4
1143	-0.928746	139.029760	0.009166	2.5
1144	-0.000000	138.962747	0.000000	1.1
1145	0.000000	138.895820	0.000000	2.5
1146	0.000000	138.828978	0.000000	1.7
1147	-0.008273	138.762223	0.000531	2.0
1148	-0.074276	138.695553	0.002638	3.1
1149	-0.032625	138.628969	0.000592	2.8
1150	-0.116835	138.562469	0.000685	2.2
1151	-0.711428	138.496055	0.014338	3.6
1152	-0.000000	138.429725	0.000000	2.5
1153	-0.276656	138.363481	0.012090	1.9
1154	-0.522031	138.297320	0.029343	2.5
1155	-0.097948	138.231244	0.003510	3.4
1156	-0.940095	138.165252	0.017161	2.6
1157	-0.361416	138.099344	0.006453	3.1
1158	-0.000000	138.033520	0.000000	1.7
1159	-0.716770	137.967779	0.013719	3.1
1160	-0.695372	137.902122	0.013647	3.0
1161	-0.716852	137.836548	0.016693	2.6
1162	-0.999969	137.771057	0.011820	1.8
1163	-0.000000	137.705649	0.000000	2.0
1164	-0.705291	137.640324	0.020718	2.3
1165	-0.587935	137.575081	0.012588	1.7
1166	-0.677353	137.509921	0.004747	2.3
1167	-0.000000	137.444842	0.000000	1.3
1168	0.000000	137.379846	0.000000	2.3
1169	-0.027000	137.314932	0.002562	1.7
1170	-0.464932	137.250100	0.013655	1.8
1171	-1.003074	137.185349	0.029542	2.6
1172	-0.810557	137.120680	0.007041	1.7
1173	-0.764234	137.056092	0.010002	2.3
1174	-0.007841	136.991585	0.003282	2.8
1175	-0.307223	136.927158	0.000903	2.4
1176	-0.728917	136.862813	0.017068	1.9
1177	-0.177922	136.798548	0.006525	1.9
1178	-0.981622	136.734363	0.007389	2.5
1179	-0.053062	136.670259	0.002040	1.9
1180	0.000000	136.606235	0.000000	1.8
1181	-1.010520	136.542291	0.011257	2.0
1182	-0.000000	136.478426	0.000000	1.6
1183	-1.173960	136.414641	0.064318	2.9
1184	-1.013621	136.350936	0.015525	2.3
1185	-0.411356	136.287310	0.013799	1.8
1186	-0.000000	136.223763	0.000000	1.7
1187	-1.139673	136.160295	0.033046	1.9
1188	-0.670327	136.096905	0.036422	2.9
1189	-0.742402	136.033594	0.016173	2.7
1190	-0.012265	135.970362	0.000651	2.7
1191	-0.950067	135.907208	0.011343	1.6
1192	-0.000005	135.844133	0.000002	3.2
1193	-0.122247	135.781135	0.008519	3.1
1194	-0.051228	135.718215	0.003732	3.0
1195	0.000000	135.655373	0.000000	3.5
1196	-0.685130	135.592608	0.019331	1.5
1197	-0.497294	135.529921	0.014834	2.5
1198	-0.413962	135.467311	0.004862	1.8
1199	-0.451864	135.404778	0.017014	2.9
1200	-1.213908	135.342322	0.028155	1.5
1201	-0.567581	135.279942	0.017310	3.0
1202	-1.057133	135.217640	0.010302	2.0
1203	-0.670232	135.155413	0.007475	1.5
1204	-0.015587	135.093263	0.001503	3.1
1205	-1.191158	135.031190	0.045022	1.7
1206	-0.573429	134.969192	0.010625	2.0
1207	-0.872598	134.907270	0.030248	2.4
1208	-1.145224	134.845424	0.027745	1.8
1209	-0.001620	134.783653	0.000279	1.9
1210	-0.711407	134.721958	0.015916	3.0
1211	-0.554887	134.660338	0.013667	2.9
1212	-0.839337	134.598793	0.010607	1.8
1213	-0.000398	134.537323	0.000182	2.0
1214	-0.491387	134.475927	0.010868	2.3
1215	-1.047787	134.414607	0.038160	1.9
1216	-0.406874	134.353361	0.003329	1.9
1217	-0.996625	134.292189	0.031045	2.8
1218	-1.058109	134.231092	0.075878	1.5
1219	-0.939268	134.170068	0.038422	2.9
1220	-0.571925	134.109119	0.008941	1.6
1221	-0.567183	134.048243	0.004000	2.3
1222	-1.021989	133.987441	0.037885	2.2
1223	-0.266408	133.926713	0.004261	1.9
1224	-1.049228	133.866057	0.033935	2.4
1225	-0.749909	133.805475	0.008695	2.2
1226	-1.049350	133.744966	0.035366	2.7
1227	-0.000000	133.684530	0.000000	2.2
1228	-0.983558	133.624167	0.020852	1.5
1229	-0.737654	133.563877	0.013116	2.4
1230	-0.810579	133.503658	0.010883	2.6
1231	-0.394125	133.443513	0.008428	1.5
1232	-1.075615	133.383439	0.031044	2.7
1233	-0.000000	133.323437	0.000000	2.7
1234	-1.024181	133.263508	0.032655	1.7
1235	-0.267583	133.203650	0.004361	2.1
1236	-0.001248	133.143864	0.000164	2.5
1237	-0.058418	133.084149	0.003839	1.6
1238	-1.166435	133.024506	0.079802	2.3
1239	0.000000	132.964934	0.000000	2.2
1240	-0.708557	132.905433	0.011114	1.7
1241	-0.803551	132.846003	0.019754	2.6
1242	-1.221598	132.786643	0.024016	3.2
1243	-1.091249	132.727355	0.054343	1.7
1244	0.000000	132.668137	0.000000	2.1
1245	-1.064991	132.608989	0.050873	2.5
1246	-0.000000	132.549912	0.000000	1.5
1247	-0.977103	132.490904	0.081627	3.0
1248	-0.798622	132.431967	0.010652	2.6
1249	-0.031024	132.373100	0.001724	1.5
1250	-0.000006	132.314302	0.000005	2.3
1251	-0.241454	132.255574	0.001733	1.5
1252	-0.712689	132.196916	0.024097	2.9
1253	-0.403869	132.138326	0.005160	2.9
1254	-1.038603	132.079806	0.036699	2.7
1255	-0.024804	132.021355	0.001289	1.5
1256	-0.818841	131.962973	0.010251	2.9
1257	-0.052224	131.904660	0.001418	1.4
