1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
515	-0.803796	186.946611	6.152642	0.008156	0.9
516	-0.811324	186.819760	6.156397	0.006355	1.0
517	-0.812106	187.819454	6.126924	0.007673	1.2
518	-0.785256	187.669193	6.131336	0.006445	1.0
519	-0.784104	187.518925	6.135755	0.007144	0.8
520	-0.802532	187.374543	6.140006	0.007485	1.6
521	-0.796842	187.224275	6.144437	0.009921	1.0
522	-0.795984	188.224272	6.115070	0.008407	0.8
523	-0.781879	188.074004	6.119465	0.010681	1.2
524	-0.801620	189.074004	6.090335	0.013091	1.6
525	-0.796073	190.074004	6.061481	0.007530	0.8
526	-0.770651	189.923736	6.065799	0.007940	0.9
527	-0.788730	190.911454	6.037526	0.008459	1.0
528	-0.812272	191.911447	6.009170	0.004143	0.9
529	-0.797113	191.761385	6.013408	0.008416	1.1
530	-0.799456	192.701788	5.986946	0.007741	0.9
531	-0.811843	193.701750	5.959062	0.006331	1.1
532	-0.778625	193.551511	5.963235	0.007964	1.2
533	-0.774007	194.550598	5.935595	0.007050	0.9
534	-0.763625	195.550597	5.908185	0.007697	0.9
535	-0.736534	195.438495	5.911245	0.004711	1.4
536	-0.791107	196.431241	5.884256	0.007488	0.9
537	-0.769412	196.282108	5.888294	0.009090	1.1
538	-0.786318	196.131841	5.892369	0.006113	1.2
539	-0.812340	196.722486	5.876384	0.007346	1.0
540	-0.763518	196.585306	5.880089	0.014233	0.8
541	-0.781839	196.435040	5.884153	0.006153	1.7
542	-0.779857	197.434987	5.857216	0.004570	1.1
543	-0.763591	197.284731	5.861248	0.007395	0.8
544	-0.767110	198.141197	5.838341	0.011596	1.6
545	-0.746465	197.990928	5.842347	0.007535	1.1
546	-0.759434	197.840661	5.846359	0.007970	0.8
547	-0.792670	197.690392	5.850376	0.007004	1.1
548	-0.835256	197.547550	5.854200	0.008962	1.4
549	-0.780347	198.547549	5.827535	0.007421	0.8
550	-0.773083	198.397282	5.831526	0.007394	0.9
551	-0.804902	199.397281	5.805067	0.010425	1.0
552	-0.813935	200.349281	5.780100	0.005675	1.1
553	-0.779365	201.257830	5.756472	0.011589	0.9
554	-0.818088	201.482187	5.750667	0.008951	1.0
555	-0.765675	202.482187	5.724935	0.005981	1.0
556	-0.806221	202.332422	5.728774	0.008231	0.8
557	-0.766175	202.182326	5.732627	0.007465	1.7
558	-0.797507	202.032111	5.736488	0.010662	1.0
559	-0.778572	201.886104	5.740246	0.008353	0.8
560	-0.817016	202.886104	5.714607	0.009680	1.8
561	-0.786608	202.736091	5.718438	0.008324	1.0
562	-0.783071	203.735625	5.693005	0.005730	0.8
563	-0.781134	204.733729	5.667833	0.007455	1.7
564	-0.803993	204.584196	5.671590	0.008343	0.8
565	-0.791533	205.584087	5.646562	0.008846	1.6
566	-0.784069	205.433821	5.650309	0.007212	1.0
567	-0.757379	205.721534	5.643138	0.011094	0.9
568	-0.819973	205.655903	5.644773	0.005522	1.1
569	-0.785433	205.631275	5.645386	0.011142	1.0
570	-0.773302	205.481010	5.649132	0.008066	0.8
571	-0.760951	205.330742	5.652882	0.011252	1.3
572	-0.768012	206.330742	5.628016	0.005759	1.0
573	-0.749631	206.180649	5.631734	0.010113	0.8
574	-0.777693	207.180648	5.607053	0.009834	1.6
575	-0.779952	208.180648	5.582587	0.008134	1.0
576	-0.774914	208.030384	5.586250	0.009810	0.9
577	-0.814419	209.030384	5.561965	0.009200	1.1
578	-0.804548	208.935087	5.564270	0.006311	1.1
579	-0.774561	209.935070	5.540176	0.008794	0.9
580	-0.769714	209.787654	5.543715	0.008823	1.3
581	-0.790710	210.720503	5.521398	0.008594	1.0
582	-0.746880	211.720503	5.497672	0.004790	1.0
583	-0.797207	212.720414	5.474152	0.007493	1.2
584	-0.788693	213.080458	5.465732	0.007671	0.9
585	-0.754247	213.008845	5.467404	0.009516	1.1
586	-0.803155	214.008720	5.444143	0.009088	1.3
587	-0.806544	215.008489	5.421080	0.010122	0.9
588	-0.750395	216.008489	5.398208	0.009790	1.1
589	-0.800798	215.858221	5.401632	0.010879	1.6
590	-0.789160	215.707973	5.405061	0.007137	0.9
591	-0.793647	216.707726	5.382328	0.007938	0.9
592	-0.761446	217.707720	5.359781	0.010268	1.2
593	-0.802756	218.401079	5.344257	0.006781	1.1
594	-0.780992	218.250826	5.347614	0.006012	0.8
595	-0.790024	218.100742	5.350970	0.009225	1.5
596	-0.775160	219.095902	5.328792	0.008175	0.8
597	-0.835975	218.947489	5.332088	0.008123	1.4
598	-0.781776	219.947330	5.309961	0.004736	0.9
599	-0.800255	220.332709	5.301482	0.009147	1.4
600	-0.749755	220.377891	5.300490	0.010082	1.4
601	-0.779773	221.377891	5.278621	0.004100	0.9
602	-0.816998	221.227630	5.281895	0.008008	1.3
603	-0.777393	221.078732	5.285144	0.010624	1.2
604	-0.786019	220.941948	5.288132	0.007454	0.9
605	-0.749638	220.791680	5.291419	0.007096	1.8
606	-0.798425	221.791319	5.269632	0.006827	1.0
607	-0.754184	222.210262	5.260555	0.005228	0.9
608	-0.756985	222.816545	5.247474	0.010160	1.1
609	-0.787957	222.666288	5.250710	0.007443	1.4
610	-0.788150	223.666204	5.229251	0.004785	0.8
611	-0.787699	223.703609	5.228452	0.007507	1.4
612	-0.808476	223.556138	5.231605	0.009986	0.9
613	-0.774683	224.555777	5.210307	0.007684	0.9
614	-0.761378	224.405509	5.213498	0.009740	0.9
615	-0.813274	225.337144	5.193780	0.007404	1.5
616	-0.774154	225.187524	5.196937	0.010228	1.0
617	-0.785842	226.186963	5.175924	0.008162	0.9
618	-0.780090	227.186963	5.155069	0.010197	1.9
619	-0.786204	227.036696	5.158192	0.007565	1.1
620	-0.781801	226.886428	5.161319	0.011814	0.8
621	-0.807043	227.886428	5.140582	0.009422	1.0
622	-0.771281	227.752934	5.143340	0.004846	1.7
623	-0.780100	227.937406	5.139529	0.010685	0.8
624	-0.812391	228.075327	5.136683	0.007283	1.0
625	-0.783336	229.075326	5.116143	0.006130	1.0
626	-0.768189	228.925071	5.119218	0.003937	1.0
627	-0.810423	228.831601	5.121134	0.009401	1.0
628	-0.786745	229.780963	5.101747	0.006328	1.0
629	-0.828980	230.225994	5.092710	0.006492	1.3
630	-0.765921	230.075726	5.095757	0.004775	0.9
631	-0.802856	231.027441	5.076515	0.002707	1.4
632	-0.772429	230.877899	5.079529	0.007445	0.9
633	-0.777204	230.731835	5.082476	0.007063	1.0
634	-0.811369	231.731824	5.062366	0.007730	1.1
635	-0.817353	232.730869	5.042433	0.006514	1.0
636	-0.767970	232.580644	5.045421	0.008855	0.9
637	-0.779586	233.545782	5.026290	0.007742	1.8
638	-0.811143	234.543715	5.006662	0.005730	1.0
639	-0.785287	234.393447	5.009608	0.005204	0.8
640	-0.791834	235.061308	4.996542	0.008192	1.9
641	-0.765128	234.911169	4.999473	0.008615	1.0
642	-0.774967	234.760900	5.002410	0.007051	0.8
643	-0.766669	235.760900	4.982928	0.006612	1.5
644	-0.808723	235.673855	4.984618	0.007493	0.8
645	-0.753808	236.673832	4.965273	0.006229	1.6
646	-0.820146	236.523576	4.968170	0.007404	1.1
647	-0.798899	236.373308	4.971071	0.006373	0.9
648	-0.773593	236.223039	4.973975	0.004887	1.2
649	-0.785702	236.074471	4.976850	0.009469	1.1
650	-0.826328	237.073741	4.957579	0.011002	0.9
651	-0.798813	236.923473	4.960468	0.008028	1.1
652	-0.812951	236.805317	4.962741	0.006617	1.1
653	-0.747045	237.484208	4.949707	0.006808	0.8
654	-0.781947	238.484180	4.930632	0.007640	1.6
655	-0.804397	238.681992	4.926876	0.007655	0.9
656	-0.817261	238.922425	4.922319	0.005427	0.9
657	-0.821688	239.902427	4.903829	0.016717	0.8
658	-0.788319	240.804117	4.886940	0.010776	1.8
659	-0.765868	241.804117	4.868345	0.007687	0.9
660	-0.802263	241.653849	4.871130	0.006585	0.9
661	-0.783129	241.504915	4.873894	0.009214	0.9
662	-0.743145	241.358586	4.876612	0.007304	0.9
663	-0.756955	242.354474	4.858171	0.006175	1.6
664	-0.789898	242.204214	4.860944	0.007629	0.8
665	-0.795415	242.054603	4.863709	0.004742	1.1
666	-0.792251	241.908228	4.866417	0.007457	1.6
667	-0.776755	242.866005	4.848753	0.009036	0.8
668	-0.802366	243.626850	4.834812	0.009275	1.5
669	-0.803425	243.514384	4.836867	0.008052	1.0
670	-0.805697	243.364115	4.839617	0.006469	0.9
671	-0.785122	243.213847	4.842369	0.007845	1.0
672	-0.788450	244.212809	4.824130	0.008884	1.4
673	-0.773362	244.062541	4.826865	0.013829	1.1
674	-0.815360	243.912274	4.829603	0.006393	0.8
675	-0.780347	243.762006	4.832344	0.007869	1.4
676	-0.779717	244.762006	4.814161	0.008021	0.9
677	-0.786481	245.278145	4.804829	0.003976	0.9
678	-0.784652	246.268477	4.787025	0.005986	1.1
679	-0.772698	246.118212	4.789718	0.007824	1.2
680	-0.801538	247.060160	4.772888	0.007512	0.8
681	-0.811750	248.060054	4.755150	0.010131	1.7
682	-0.795016	249.057265	4.737592	0.009063	0.9
683	-0.809137	248.907647	4.740218	0.010045	1.1
684	-0.809595	249.907647	4.722720	0.011150	1.1
685	-0.764433	249.757379	4.725341	0.010082	1.0
686	-0.804823	250.757379	4.707953	0.005340	1.1
687	-0.784296	250.607111	4.710558	0.011422	1.2
688	-0.787863	250.456843	4.713165	0.008845	1.1
689	-0.782411	251.456843	4.695867	0.008732	1.1
690	-0.805263	251.380778	4.697178	0.006364	1.2
691	-0.778081	251.230724	4.699767	0.003601	1.0
692	-0.781535	251.116857	4.701734	0.008894	0.8
693	-0.790709	251.647171	4.692589	0.006111	1.9
694	-0.788644	251.517618	4.694819	0.008822	1.2
695	-0.747655	251.370184	4.697361	0.006382	0.8
696	-0.777622	251.219967	4.699953	0.005263	1.0
697	-0.779988	252.218534	4.682775	0.012157	1.0
698	-0.784687	253.218534	4.665699	0.010561	1.1
699	-0.781031	254.218534	4.648746	0.003709	1.1
700	-0.794433	255.218333	4.631919	0.005280	1.2
701	-0.783804	255.727880	4.623390	0.006659	0.9
702	-0.759298	256.727582	4.606748	0.008394	0.8
703	-0.787707	256.765739	4.606115	0.011976	1.7
704	-0.782763	256.615471	4.608608	0.007087	1.0
705	-0.789268	257.615471	4.592067	0.009801	0.8
706	-0.796939	258.615466	4.575645	0.007952	1.3
707	-0.794069	259.615400	4.559340	0.006710	1.4
708	-0.816545	259.494972	4.561297	0.010450	0.8
709	-0.774309	260.494943	4.545094	0.006458	1.0
710	-0.792531	261.494846	4.529007	0.008752	1.1
711	-0.798202	262.469236	4.513439	0.005135	1.0
712	-0.752443	263.469047	4.497575	0.007251	0.9
713	-0.771987	263.319042	4.499948	0.005957	2.3
714	-0.785314	264.129216	4.487162	0.012375	0.9
715	-0.772291	263.978947	4.489528	0.009622	1.4
716	-0.786299	263.828679	4.491897	0.008903	1.0
717	-0.781454	264.828679	4.476181	0.011123	1.0
718	-0.781801	264.678411	4.478536	0.009485	1.1
719	-0.776188	264.528143	4.480893	0.007989	1.1
720	-0.784464	265.528143	4.465254	0.006323	1.0
721	-0.818049	265.379040	4.467579	0.012773	1.4
722	-0.793243	266.379039	4.452033	0.003755	1.0
723	-0.737036	267.371724	4.436708	0.006747	0.8
724	-0.769898	267.845109	4.429436	0.010317	1.9
725	-0.807270	267.694977	4.431740	0.005938	1.1
726	-0.774194	268.694977	4.416442	0.007292	0.9
727	-0.841692	269.693048	4.401278	0.005492	1.2
728	-0.809087	270.557933	4.388222	0.015955	1.1
729	-0.768984	270.407665	4.390485	0.008797	0.9
730	-0.746004	271.397886	4.375616	0.009035	1.0
731	-0.818624	272.396289	4.360727	0.008461	1.4
732	-0.789010	273.396281	4.345914	0.006385	1.0
733	-0.810998	274.396280	4.331202	0.008182	0.8
734	-0.733176	274.310592	4.332459	0.007829	1.4
735	-0.783900	274.809649	4.325150	0.008738	1.0
736	-0.772187	274.728445	4.326337	0.006749	0.8
737	-0.756262	275.728368	4.311758	0.010766	1.2
738	-0.804836	276.723813	4.297342	0.009944	1.5
739	-0.785631	277.046484	4.292689	0.006822	0.9
740	-0.827629	276.896216	4.294855	0.009125	1.7
741	-0.773630	277.837281	4.281330	0.006520	0.9
742	-0.770559	278.827516	4.267190	0.005763	1.3
743	-0.802744	278.742064	4.268407	0.008466	1.2
744	-0.808241	278.874402	4.266523	0.006743	0.9
745	-0.814608	279.691080	4.254935	0.008062	0.8
746	-0.778089	279.540812	4.257062	0.005277	1.3
747	-0.776857	279.390652	4.259190	0.008164	1.1
748	-0.781913	279.240569	4.261320	0.009318	0.9
749	-0.802633	279.090346	4.263453	0.007262	1.4
750	-0.749381	278.940078	4.265589	0.008373	0.9
751	-0.787506	278.789810	4.267727	0.009481	1.1
752	-0.792086	278.639541	4.269867	0.004491	1.8
753	-0.759398	278.839962	4.267013	0.009391	1.2
754	-0.803793	279.839466	4.252836	0.010282	0.9
755	-0.799699	280.839466	4.238747	0.009367	1.9
756	-0.790129	280.689197	4.240858	0.007628	1.0
757	-0.804767	281.689197	4.226847	0.005630	1.1
758	-0.803729	282.688936	4.212933	0.009235	1.5
759	-0.772254	282.538961	4.215014	0.013464	0.8
760	-0.763673	283.538961	4.201173	0.009640	1.3
761	-0.795775	284.538960	4.187423	0.005412	1.1
762	-0.786418	284.388692	4.189484	0.008191	0.8
763	-0.786392	284.238438	4.191546	0.006974	1.2
764	-0.820619	284.088180	4.193611	0.010604	1.4
765	-0.815638	284.031563	4.194389	0.008475	1.0
766	-0.780365	283.881347	4.196456	0.006049	1.2
767	-0.755540	283.750774	4.198254	0.005330	1.2
768	-0.784349	283.680793	4.199218	0.009169	1.1
769	-0.814166	284.064359	4.193938	0.006599	0.9
770	-0.779692	283.915345	4.195988	0.008185	1.6
771	-0.806670	283.765077	4.198056	0.011116	1.2
772	-0.778064	283.614815	4.200127	0.004295	0.8
773	-0.799488	284.614801	4.186384	0.006850	1.8
774	-0.796255	285.614237	4.172738	0.008718	1.1
775	-0.781108	286.614024	4.159176	0.005419	0.8
776	-0.773880	287.425288	4.148236	0.008268	1.2
777	-0.822933	288.425221	4.134831	0.005383	1.6
778	-0.801158	288.274952	4.136840	0.005444	0.9
779	-0.789143	288.166132	4.138296	0.008913	1.2
780	-0.744281	288.026377	4.140168	0.005079	1.0
781	-0.805199	287.876125	4.142182	0.007191	1.0
782	-0.756855	287.730547	4.144135	0.008053	0.8
783	-0.775613	288.370567	4.135562	0.007521	1.9
784	-0.798390	289.370448	4.122239	0.009764	1.0
785	-0.770159	289.993800	4.113976	0.005330	0.8
786	-0.787096	290.009194	4.113772	0.005303	1.7
787	-0.770501	290.947022	4.101405	0.007957	0.8
788	-0.794787	290.796834	4.103380	0.007479	1.0
789	-0.824139	291.796514	4.090266	0.008401	1.1
790	-0.817165	292.079736	4.086566	0.005007	1.1
791	-0.801128	293.079734	4.073555	0.008260	1.3
792	-0.764935	292.934593	4.075438	0.007144	1.1
793	-0.798697	292.784324	4.077390	0.010106	1.0
794	-0.797614	292.643707	4.079218	0.006440	1.7
795	-0.746925	292.533626	4.080650	0.009990	1.2
796	-0.791102	292.383359	4.082607	0.005793	0.9
797	-0.788358	292.233091	4.084565	0.006721	1.1
798	-0.800629	292.082837	4.086526	0.008270	1.3
799	-0.785336	293.080561	4.073544	0.008247	0.8
800	-0.778843	294.076887	4.060663	0.008828	0.8
801	-0.749286	293.926619	4.062600	0.009818	1.0
802	-0.758441	294.926619	4.049741	0.006410	1.9
803	-0.767951	295.911916	4.037150	0.010451	1.1
804	-0.790666	295.761647	4.039065	0.009214	1.5
805	-0.750885	295.611379	4.040982	0.005649	1.2
806	-0.762059	295.461114	4.042901	0.006753	0.9
807	-0.767942	296.461044	4.030167	0.006989	1.8
808	-0.781677	296.354398	4.031521	0.006412	1.1
809	-0.755173	297.349459	4.018920	0.006834	0.8
810	-0.775277	297.201573	4.020788	0.008354	1.4
811	-0.793681	298.126071	4.009140	0.004680	0.9
812	-0.789853	299.125969	3.996617	0.007040	0.9
813	-0.772708	298.987337	3.998349	0.007061	0.9
814	-0.815613	299.927437	3.986636	0.008622	1.5
815	-0.789405	299.777362	3.988502	0.007484	1.0
816	-0.795103	300.774984	3.976136	0.011887	1.3
817	-0.803561	300.624715	3.977993	0.008158	1.9
818	-0.769439	301.624715	3.965663	0.005139	0.8
819	-0.795202	301.474711	3.967508	0.008255	1.6
820	-0.758228	302.470396	3.955296	0.010079	1.2
821	-0.779073	302.344721	3.956833	0.004554	0.8
822	-0.772975	302.200810	3.958595	0.006732	1.5
823	-0.787003	303.050032	3.948221	0.006854	0.8
824	-0.803834	303.583931	3.941726	0.006697	1.1
825	-0.787867	304.361070	3.932311	0.008568	1.2
826	-0.793489	305.361069	3.920262	0.007548	1.1
827	-0.805845	306.360978	3.908288	0.006334	1.3
828	-0.799683	306.210709	3.910083	0.006804	1.0
829	-0.785223	307.171018	3.898641	0.007183	1.1
830	-0.807202	307.229752	3.897943	0.011258	1.4
831	-0.765269	308.229752	3.886104	0.007955	1.0
832	-0.805408	309.229752	3.874336	0.008891	1.1
833	-0.766251	309.079750	3.876097	0.006508	1.0
834	-0.782967	308.932693	3.877824	0.009082	1.1
835	-0.781455	308.783371	3.879580	0.010052	1.1
836	-0.789848	309.783371	3.867852	0.006246	0.8
837	-0.836490	310.783026	3.856198	0.010238	1.9
838	-0.771462	310.632758	3.857945	0.007396	0.9
839	-0.763245	310.482489	3.859694	0.007985	0.9
840	-0.802105	310.717578	3.856959	0.009971	2.0
841	-0.806602	310.567310	3.858707	0.010449	1.1
842	-0.770033	311.567310	3.847104	0.006547	2.1
843	-0.751391	311.417043	3.848843	0.009622	1.2
844	-0.800630	311.266787	3.850584	0.008689	1.0
845	-0.790870	311.116519	3.852326	0.005640	1.9
846	-0.752488	310.967092	3.854060	0.007166	1.0
847	-0.778811	310.818195	3.855789	0.006292	0.9
848	-0.802263	310.667927	3.857536	0.008166	2.1
849	-0.780069	310.517666	3.859285	0.007889	0.9
850	-0.785517	311.517644	3.847679	0.010694	1.4
851	-0.799246	311.367376	3.849418	0.008744	1.3
852	-0.807550	311.217107	3.851159	0.008733	1.0
853	-0.804978	311.066839	3.852902	0.007360	2.2
854	-0.762937	310.916571	3.854646	0.008320	1.0
855	-0.724170	310.766303	3.856392	0.005431	1.0
856	-0.788239	310.634587	3.857924	0.005835	2.2
857	-0.800640	310.507651	3.859401	0.005436	0.8
858	-0.795981	310.390900	3.860761	0.014416	1.0
859	-0.776541	310.240632	3.862512	0.007665	1.0
860	-0.777267	311.240579	3.850887	0.006170	0.9
861	-0.782075	311.661425	3.846016	0.007573	1.2
862	-0.797408	311.791736	3.844510	0.007660	0.9
863	-0.784647	311.641471	3.846246	0.009004	1.6
864	-0.760812	312.641369	3.834719	0.006407	0.9
865	-0.772187	312.491101	3.836447	0.008909	1.9
866	-0.804706	312.340836	3.838177	0.008445	1.1
867	-0.789653	313.340836	3.826697	0.008322	0.9
868	-0.781809	314.340836	3.815285	0.006206	2.0
869	-0.789601	314.190577	3.816996	0.007792	1.0
870	-0.807349	314.102322	3.818001	0.009766	0.8
871	-0.801759	315.102322	3.806641	0.006729	0.9
872	-0.766892	316.102321	3.795349	0.009007	2.0
873	-0.777712	317.097776	3.784175	0.004417	1.1
874	-0.775054	316.948358	3.785848	0.009125	0.8
875	-0.800857	316.801184	3.787497	0.006476	1.0
876	-0.766346	316.654356	3.789144	0.012007	1.5
877	-0.783965	317.654312	3.777956	0.007327	0.8
878	-0.796630	317.622642	3.778309	0.008613	1.1
879	-0.771268	318.622232	3.767189	0.007996	1.5
880	-0.788049	319.621661	3.756135	0.008152	0.8
881	-0.771276	320.506605	3.746402	0.005424	0.9
882	-0.751996	320.921184	3.741859	0.007137	1.1
883	-0.798819	320.772115	3.743492	0.008253	1.2
884	-0.757547	321.746395	3.732850	0.005576	0.8
885	-0.786184	321.596127	3.734488	0.007042	1.6
886	-0.758846	321.576116	3.734706	0.007309	0.8
887	-0.811462	321.425848	3.736345	0.007345	0.9
888	-0.807420	321.351987	3.737151	0.007275	1.0
889	-0.818855	321.351785	3.737153	0.010698	0.9
890	-0.763466	321.201602	3.738793	0.010513	1.8
891	-0.745506	322.196866	3.727951	0.010191	0.9
892	-0.813587	322.046918	3.729580	0.010400	1.0
893	-0.761430	321.896663	3.731215	0.005034	1.5
894	-0.788876	321.767941	3.732616	0.007732	0.8
895	-0.802966	321.617674	3.734253	0.006643	0.9
896	-0.799408	321.467437	3.735891	0.003879	0.9
897	-0.823218	321.321709	3.737481	0.007499	1.3
898	-0.779234	321.628646	3.734133	0.009060	0.8
899	-0.808338	321.495626	3.735584	0.011518	1.1
900	-0.755590	321.345382	3.737223	0.008432	1.1
901	-0.806723	322.345382	3.726338	0.008936	1.0
902	-0.762393	323.345126	3.715519	0.010691	1.0
903	-0.756820	323.195717	3.717132	0.012023	1.3
904	-0.792154	323.045713	3.718753	0.010823	0.9
905	-0.805433	322.909365	3.720227	0.005620	0.9
906	-0.772115	323.906022	3.709477	0.005785	1.2
907	-0.765652	323.787130	3.710756	0.006008	1.0
908	-0.792552	323.638121	3.712361	0.007512	0.9
909	-0.796323	324.531702	3.702760	0.006033	1.0
910	-0.777655	324.381467	3.704371	0.006358	0.8
911	-0.823903	324.231199	3.705983	0.007493	1.9
912	-0.770450	325.227834	3.695315	0.007137	1.0
913	-0.755576	326.225839	3.684694	0.006827	0.9
914	-0.785958	327.176518	3.674633	0.008113	1.3
915	-0.757591	328.174759	3.664128	0.004170	1.2
916	-0.760204	328.024491	3.665706	0.004666	0.8
917	-0.779288	329.008409	3.655401	0.008658	1.3
918	-0.732980	330.008407	3.644987	0.007367	1.5
919	-0.775786	331.008389	3.634632	0.006716	0.8
920	-0.786473	331.977081	3.624657	0.010450	1.0
921	-0.783369	332.310117	3.621241	0.009838	1.0
922	-0.754833	332.159849	3.622782	0.007833	0.8
923	-0.773220	332.009581	3.624324	0.010414	1.5
924	-0.796741	331.859342	3.625867	0.009948	0.8
925	-0.799556	331.709135	3.627411	0.005728	1.6
926	-0.793304	332.386313	3.620460	0.007939	0.9
927	-0.778560	332.236194	3.621999	0.007991	0.9
928	-0.767683	332.085926	3.623540	0.012781	0.8
929	-0.806298	331.935658	3.625083	0.005297	1.3
930	-0.789508	331.785596	3.626625	0.009163	1.5
931	-0.770609	331.809381	3.626380	0.009365	0.8
932	-0.802613	331.668802	3.627826	0.006861	1.1
933	-0.778479	332.668774	3.617568	0.009100	1.6
934	-0.794274	333.664884	3.607408	0.006400	0.8
935	-0.810227	334.664257	3.597272	0.011936	0.8
936	-0.811199	334.514599	3.598786	0.007845	0.8
937	-0.808277	334.364331	3.600308	0.008530	2.0
938	-0.791032	334.214223	3.601829	0.008957	0.9
939	-0.780762	334.074337	3.603248	0.009413	0.9
940	-0.751890	335.074337	3.593129	0.007016	1.1
941	-0.803514	334.924565	3.594641	0.008157	1.1
942	-0.820535	335.924560	3.584570	0.008330	0.8
943	-0.764401	335.774292	3.586080	0.011213	1.4
944	-0.793405	335.624030	3.587591	0.007341	1.1
945	-0.744431	336.624030	3.577559	0.009754	1.0
946	-0.756263	336.483376	3.578966	0.006077	1.7
947	-0.772043	337.483360	3.568983	0.005840	0.9
948	-0.780619	338.392941	3.559950	0.007695	1.1
949	-0.779355	338.243093	3.561435	0.009557	1.1
950	-0.803053	338.092825	3.562926	0.009806	1.0
951	-0.798682	337.942556	3.564417	0.006862	0.8
952	-0.810249	337.795108	3.565882	0.008603	1.6
953	-0.777289	338.795108	3.555971	0.005272	1.2
954	-0.802278	339.794661	3.546120	0.008825	0.8
955	-0.801088	339.676208	3.547284	0.010198	1.2
956	-0.823627	340.660728	3.537628	0.006582	1.0
957	-0.784716	341.634695	3.528126	0.008644	1.0
958	-0.810854	341.484427	3.529589	0.011215	1.3
959	-0.832330	341.337094	3.531024	0.007037	1.3
960	-0.778564	341.186826	3.532489	0.007642	0.9
961	-0.789599	341.959522	3.524969	0.009979	1.0
962	-0.760086	342.959522	3.515284	0.008934	1.2
963	-0.791503	342.876395	3.516087	0.007302	1.0
964	-0.773908	343.876394	3.506450	0.008049	0.8
965	-0.785577	343.726127	3.507895	0.007134	1.8
966	-0.775985	344.726115	3.498304	0.011379	1.0
967	-0.789644	345.724658	3.488778	0.008172	0.8
968	-0.788500	346.724658	3.479291	0.006024	1.6
969	-0.750041	346.824062	3.478351	0.007792	0.9
970	-0.794657	346.750081	3.479050	0.007146	1.2
971	-0.754203	346.599813	3.480472	0.007750	1.2
972	-0.783003	347.599812	3.471030	0.007116	0.9
973	-0.786780	348.548466	3.462120	0.007548	1.1
974	-0.791747	348.398345	3.463527	0.010861	1.0
975	-0.755558	349.398345	3.454176	0.008679	1.3
976	-0.782640	349.248076	3.455578	0.007381	1.0
977	-0.791211	349.099543	3.456965	0.006636	0.9
978	-0.767628	348.949323	3.458368	0.008075	1.9
979	-0.802012	348.801575	3.459750	0.007688	1.0
980	-0.817737	349.801564	3.450420	0.007811	1.0
981	-0.790367	350.801564	3.441139	0.012882	1.2
982	-0.789096	351.801564	3.431909	0.006685	0.9
983	-0.774578	352.796533	3.422774	0.007704	1.2
984	-0.793827	353.319732	3.417990	0.009603	0.9
985	-0.823739	353.169786	3.419359	0.013168	1.0
986	-0.807628	354.169786	3.410245	0.006745	1.0
987	-0.791771	355.124670	3.401588	0.008744	0.9
988	-0.761390	356.124669	3.392568	0.009975	1.6
989	-0.780580	357.124535	3.383597	0.006759	0.8
990	-0.773179	356.974267	3.384942	0.011349	1.5
991	-0.774269	356.823999	3.386288	0.007272	0.8
992	-0.747259	357.816514	3.377416	0.009474	1.6
993	-0.773213	357.666264	3.378756	0.007409	1.1
994	-0.800452	358.661758	3.369897	0.003817	0.8
995	-0.783437	358.511814	3.371228	0.008319	1.7
996	-0.767461	359.504644	3.362432	0.007942	0.8
997	-0.772721	360.497681	3.353680	0.009185	1.5
998	-0.812148	360.347894	3.354997	0.005757	1.1
999	-0.793402	361.346075	3.346238	0.010124	0.8
