1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
633	-0.756576	190.801755	0.014710	1.6
634	-0.431879	190.645956	0.017436	2.4
635	-0.768524	190.490495	0.021026	2.5
636	-0.653026	190.335373	0.017320	1.5
637	-1.125453	190.180587	0.018284	3.2
638	-0.945648	190.026136	0.020692	2.2
639	-1.011670	189.872019	0.048229	1.7
640	-0.071643	189.718235	0.005690	2.6
641	-0.485921	189.564782	0.015960	1.6
642	-0.938881	189.411661	0.046373	2.8
643	-0.729277	189.258868	0.021299	2.0
644	-0.424698	189.106404	0.006731	2.5
645	-0.069506	188.954267	0.006645	1.9
646	-0.810601	188.802456	0.032933	1.7
647	-0.000000	188.650969	0.000000	2.3
648	-0.887485	188.499807	0.036222	1.5
649	-0.420997	188.348967	0.005861	2.9
650	-0.742249	188.198448	0.024417	2.0
651	-0.925793	188.048250	0.022799	2.0
652	-0.498464	187.898371	0.007380	2.5
653	-0.007537	187.748810	0.000997	1.8
654	-0.342744	187.599566	0.011490	2.1
655	-0.000626	187.450638	0.000084	2.9
656	-0.000000	187.302025	0.000000	2.4
657	-0.275420	187.153725	0.002665	3.4
658	-0.791534	187.005739	0.012673	1.6
659	-0.017678	186.858064	0.001709	2.3
660	-0.751433	186.710699	0.008103	3.3
661	-0.666718	186.563645	0.010145	1.4
662	-0.742251	186.416898	0.038853	3.1
663	-0.000047	186.270459	0.000029	1.9
664	-0.757330	186.124326	0.050098	2.4
665	-0.463646	185.978499	0.004080	3.0
666	-0.321636	185.832976	0.002468	1.5
667	-0.804250	185.687756	0.030972	3.0
668	-0.000000	185.542838	0.000000	2.0
669	-0.000004	185.398222	0.000003	1.8
670	-0.867604	185.253906	0.028366	2.4
671	-0.626317	185.109889	0.027428	1.8
672	-0.831866	184.966170	0.036124	2.1
673	-0.000000	184.822748	0.000000	2.2
674	-0.000000	184.679623	0.000000	1.2
675	-0.887596	184.536792	0.005431	2.6
676	-0.000000	184.394256	0.000000	3.3
677	-0.664155	184.252013	0.014210	1.4
678	-0.200319	184.110062	0.004250	3.3
679	-0.000000	183.968403	0.000000	2.0
680	-0.562946	183.827034	0.007764	1.9
681	-0.717762	183.685954	0.010713	2.6
682	-0.662726	183.545163	0.021865	2.9
683	-0.262259	183.404658	0.002509	1.5
684	-0.000000	183.264441	0.000000	2.6
685	-0.000000	183.124509	0.000000	2.4
686	-0.597473	182.984861	0.012346	1.9
687	-0.634379	182.845497	0.035470	3.3
688	-0.793639	182.706416	0.043843	2.6
689	-0.850215	182.567616	0.010457	2.0
690	-0.851339	182.429098	0.011772	2.4
691	-0.186043	182.290859	0.009448	2.0
692	-0.595950	182.152899	0.007640	2.3
693	-0.397673	182.015217	0.004385	2.3
694	-0.000000	181.877813	0.000000	2.2
695	-0.000000	181.740684	0.000000	2.2
696	-0.299666	181.603832	0.004174	2.3
697	-0.006732	181.467253	0.000745	3.0
698	-1.059509	181.330948	0.035921	2.5
699	-0.671877	181.194916	0.008824	2.3
700	-0.837691	181.059155	0.010159	2.0
701	-0.084854	180.923666	0.001651	2.8
702	-0.000007	180.788446	0.000005	3.4
703	-0.806521	180.653496	0.052265	1.6
704	-0.000000	180.518814	0.000000	3.1
705	-0.000000	180.384399	0.000000	1.5
706	-0.000000	180.250251	0.000000	1.8
707	-0.862280	180.116369	0.026942	2.2
708	-0.201473	179.982752	0.011852	1.5
709	-0.000000	179.849398	0.000000	3.1
710	-0.944647	179.716308	0.041234	3.0
711	-0.576591	179.583480	0.008182	2.2
712	-0.000000	179.450913	0.000000	1.5
713	-0.552954	179.318607	0.015393	2.2
714	-0.529222	179.186561	0.010145	2.1
715	-0.902179	179.054774	0.028214	2.4
716	-0.703613	178.923245	0.010137	2.8
717	-0.000000	178.791973	0.000000	2.6
718	-1.031965	178.660958	0.013131	1.6
719	-0.440915	178.530199	0.008803	2.3
720	-0.620674	178.399694	0.013482	2.2
721	-0.000000	178.269444	0.000000	1.9
722	-0.704380	178.139447	0.056565	3.4
723	-0.569802	178.009702	0.018567	1.4
724	-0.891079	177.880209	0.031044	3.4
725	-0.311992	177.750967	0.002874	2.1
726	-0.415644	177.621975	0.008801	2.6
727	-0.881332	177.493232	0.022491	2.5
728	-0.403066	177.364738	0.007294	2.5
729	-0.348372	177.236492	0.009803	1.8
730	-0.424278	177.108492	0.019158	2.3
731	-0.996250	176.980739	0.012215	3.0
732	-0.514626	176.853231	0.010946	2.6
733	-0.445293	176.725968	0.004228	3.0
734	-0.363995	176.598949	0.012607	1.6
735	-0.736159	176.472173	0.017175	2.9
736	-0.339248	176.345639	0.008040	2.4
737	-0.721139	176.219348	0.027502	1.5
738	-0.000000	176.093296	0.000000	2.7
739	-0.000001	175.967486	0.000000	2.7
740	-0.003076	175.841914	0.000069	2.5
741	-0.653992	175.716581	0.018621	1.4
742	-0.918166	175.591486	0.029134	2.7
743	-0.561487	175.466629	0.009145	1.7
744	-0.229469	175.342008	0.003260	2.3
745	-0.000000	175.217622	0.000000	2.7
746	-0.992019	175.093472	0.025145	2.7
747	-0.272269	174.969556	0.010351	1.8
748	-0.659388	174.845873	0.013496	2.1
749	-0.144493	174.722423	0.006074	2.6
750	-0.968358	174.599206	0.020746	2.9
751	-0.649878	174.476220	0.006215	1.5
752	-0.714188	174.353464	0.015874	2.9
753	-0.000058	174.230939	0.000026	1.5
754	-0.468197	174.108643	0.012045	2.2
755	-0.589269	173.986576	0.005569	2.8
756	-1.111348	173.864737	0.030328	2.2
757	-0.000000	173.743124	0.000000	2.5
758	-0.701896	173.621739	0.030926	2.2
759	-0.553767	173.500579	0.009202	2.0
760	-0.000001	173.379645	0.000001	2.6
761	-0.794403	173.258935	0.011894	1.9
762	-1.079698	173.138449	0.043470	2.1
763	-0.301551	173.018186	0.009364	1.5
764	-0.010132	172.898146	0.001662	2.7
765	-0.267438	172.778327	0.005669	2.4
766	-0.963561	172.658730	0.008719	2.5
767	-0.059966	172.539353	0.005086	1.9
768	-0.999127	172.420196	0.056580	2.2
769	-0.096110	172.301258	0.006683	2.8
770	-0.821809	172.182539	0.008127	2.4
771	-0.886200	172.064037	0.023947	1.9
772	-0.740438	171.945753	0.007653	2.5
773	-0.000000	171.827686	0.000000	2.3
774	-0.009092	171.709834	0.001745	2.3
775	-0.625057	171.592198	0.007230	2.4
776	-0.536214	171.474776	0.013218	1.9
777	-0.249380	171.357568	0.004290	2.1
778	-0.000000	171.240574	0.000000	2.5
779	-1.087925	171.123793	0.016055	1.9
780	-0.000000	171.007223	0.000000	1.9
781	-0.000000	170.890865	0.000000	1.9
782	-0.839141	170.774718	0.024883	1.7
783	-0.000000	170.658782	0.000000	2.6
784	-1.052008	170.543055	0.056009	3.0
785	-0.034050	170.427537	0.001166	1.7
786	-0.157472	170.312227	0.002081	2.7
787	-0.000001	170.197125	0.000001	2.3
788	-0.707606	170.082231	0.007459	2.9
789	-1.061464	169.967543	0.020659	3.3
790	-0.385738	169.853061	0.009372	2.9
791	-0.560277	169.738784	0.014016	3.2
792	-0.781789	169.624713	0.009655	3.7
793	-0.000000	169.510845	0.000000	3.3
794	-0.372647	169.397181	0.007029	3.5
795	-0.875417	169.283720	0.023815	2.9
796	-0.584030	169.170462	0.010108	3.1
797	-0.773320	169.057405	0.020644	3.3
798	-0.618576	168.944549	0.033435	1.7
799	-0.801897	168.831895	0.008737	2.9
800	-0.000001	168.719440	0.000001	3.1
801	-0.000591	168.607185	0.000277	2.4
802	-0.987311	168.495129	0.039743	2.0
803	-0.753605	168.383271	0.006868	1.9
804	-0.000000	168.271611	0.000000	2.4
805	-1.054947	168.160148	0.012898	1.7
806	-1.070393	168.048882	0.038979	2.1
807	-0.000000	167.937812	0.000000	2.4
808	-0.346310	167.826938	0.010832	1.9
809	-0.729058	167.716258	0.017024	2.2
810	-0.387542	167.605773	0.006288	2.6
811	-0.000000	167.495482	0.000000	2.9
812	-0.000000	167.385384	0.000000	1.4
813	-0.536230	167.275479	0.018703	2.1
814	-0.113147	167.165766	0.007997	2.0
815	-0.000000	167.056245	0.000000	1.2
816	-0.343169	166.946915	0.005253	3.1
817	-0.979318	166.837776	0.025898	1.9
818	-0.855377	166.728826	0.040787	2.1
819	-0.284179	166.620067	0.010467	2.3
820	-0.351030	166.511496	0.005617	1.9
821	-0.580723	166.403113	0.027948	2.0
822	-0.396481	166.294919	0.025019	3.1
823	-0.694150	166.186912	0.006075	1.9
824	-0.770299	166.079091	0.016212	2.5
825	-0.478296	165.971458	0.006135	1.7
826	-0.683244	165.864009	0.010095	1.9
827	-0.133255	165.756747	0.008879	2.4
828	-1.113438	165.649669	0.021936	1.8
829	-0.700242	165.542775	0.008583	2.3
830	-0.847932	165.436065	0.015223	2.8
831	-0.032951	165.329538	0.002098	2.6
832	-0.720547	165.223194	0.008692	1.8
833	-0.107150	165.117032	0.003164	2.4
834	-0.000000	165.011052	0.000000	2.9
835	-0.000000	164.905253	0.000000	1.6
836	-0.566591	164.799635	0.027826	2.1
837	-0.615385	164.694197	0.010342	2.6
838	-0.897028	164.588939	0.045006	2.9
839	-0.000535	164.483859	0.000052	1.5
840	-0.630196	164.378959	0.007075	2.5
841	-0.481729	164.274237	0.012225	1.9
842	-0.037940	164.169692	0.002483	2.1
843	-0.122989	164.065325	0.009665	2.9
844	-0.000000	163.961135	0.000000	2.8
845	-1.132927	163.857120	0.030938	1.7
846	-0.000000	163.753282	0.000000	2.8
847	-0.000000	163.649619	0.000000	2.8
848	-0.000000	163.546130	0.000000	1.3
849	-0.006023	163.442816	0.000142	3.5
850	-1.081621	163.339676	0.024874	2.3
851	-0.623598	163.236709	0.009276	1.6
852	-0.440437	163.133915	0.025996	3.2
853	-0.000001	163.031294	0.000001	1.8
854	-1.043868	162.928844	0.010051	2.0
855	-0.002522	162.826566	0.000181	1.5
856	-0.570413	162.724459	0.009539	2.9
857	-0.475166	162.622523	0.005550	2.4
858	-0.000000	162.520757	0.000000	2.9
859	-0.941363	162.419160	0.041623	1.4
860	-0.000000	162.317733	0.000000	2.7
861	-0.985408	162.216474	0.008984	1.9
862	-1.015966	162.115383	0.051903	1.9
863	-0.000000	162.014461	0.000000	1.9
864	-0.143643	161.913705	0.003879	2.0
865	-0.000000	161.813117	0.000000	1.7
866	-0.000000	161.712695	0.000000	1.8
867	-0.004747	161.612439	0.001095	2.9
868	-0.000000	161.512349	0.000000	1.7
869	-0.334724	161.412424	0.004209	3.7
870	-0.748995	161.312663	0.013697	2.9
871	-0.684306	161.213067	0.012825	2.5
872	-0.001540	161.113635	0.000128	1.9
873	-1.070970	161.014366	0.028813	2.3
874	-0.000000	160.915260	0.000000	2.6
875	-0.042446	160.816316	0.000991	1.6
876	-0.000000	160.717535	0.000000	2.5
877	-0.413332	160.618915	0.013246	2.3
878	-0.000000	160.520456	0.000000	1.5
879	-0.000212	160.422158	0.000059	2.6
880	-0.817714	160.324021	0.010828	2.8
881	-0.065375	160.226043	0.003948	2.1
882	-0.790981	160.128225	0.028368	2.3
883	-0.572889	160.030566	0.008074	2.9
884	-1.089459	159.933066	0.020419	2.6
885	-0.271674	159.835723	0.001825	3.0
886	-0.000000	159.738539	0.000000	1.4
887	-0.367078	159.641512	0.005141	3.2
888	-1.011631	159.544642	0.039978	2.5
889	-0.697109	159.447929	0.007862	2.2
890	-0.858549	159.351372	0.041920	2.2
891	-0.791717	159.254971	0.019729	3.4
892	-0.624442	159.158725	0.033830	2.3
893	-0.300381	159.062634	0.005723	2.6
894	-0.000000	158.966697	0.000000	3.2
895	-0.664346	158.870915	0.016797	2.0
896	-0.820106	158.775286	0.014296	3.0
897	-0.000000	158.679811	0.000000	2.5
898	-0.000000	158.584489	0.000000	1.6
899	-0.909422	158.489319	0.014172	3.2
900	-0.000000	158.394302	0.000000	2.5
901	-0.000000	158.299436	0.000000	3.4
902	-0.107372	158.204721	0.003001	1.8
903	-0.813995	158.110158	0.019453	3.0
904	-0.084468	158.015745	0.005752	2.1
905	-0.894945	157.921482	0.026200	2.1
906	-0.464669	157.827369	0.010946	3.4
907	-1.098404	157.733406	0.021439	2.9
908	-0.848467	157.639591	0.043799	1.8
909	-0.545567	157.545925	0.003749	3.5
910	-0.000000	157.452408	0.000001	2.0
911	-0.924516	157.359038	0.044033	2.0
912	-0.865271	157.265816	0.062390	3.0
913	-0.289270	157.172741	0.003006	2.2
914	-0.573806	157.079813	0.006918	2.3
915	-0.791484	156.987031	0.006888	2.3
916	-1.022498	156.894395	0.047821	2.4
917	-1.047675	156.801904	0.020448	3.4
918	-0.944058	156.709559	0.020925	3.3
919	-0.629549	156.617359	0.023522	1.7
920	-1.013238	156.525304	0.017741	3.8
921	-0.845375	156.433392	0.008373	3.2
922	-0.406421	156.341624	0.003716	2.6
923	-0.757069	156.250000	0.007745	1.8
924	-0.558192	156.158519	0.005497	2.3
925	-0.279197	156.067180	0.005444	2.9
926	-0.000000	155.975984	0.000000	2.7
927	-0.793311	155.884930	0.053758	2.7
928	-0.943270	155.794017	0.017175	2.2
929	-0.507334	155.703246	0.012846	2.7
930	-0.000000	155.612615	0.000000	2.5
931	-0.028169	155.522125	0.000931	2.3
932	-0.000001	155.431775	0.000001	1.9
933	-0.520619	155.341565	0.008765	2.3
934	-0.000000	155.251495	0.000000	2.9
935	-0.268507	155.161563	0.002611	3.3
936	-0.973129	155.071771	0.023591	2.5
937	-0.553616	154.982117	0.009734	3.1
938	-1.113156	154.892601	0.023805	1.7
939	-0.002524	154.803222	0.001423	3.2
940	-0.000000	154.713981	0.000000	2.8
941	-0.539849	154.624878	0.008348	3.0
942	-1.085661	154.535910	0.016007	3.0
943	-0.921767	154.447080	0.028886	1.8
944	-0.009030	154.358385	0.000518	2.3
945	-0.662228	154.269826	0.021591	1.7
946	-0.715382	154.181402	0.008787	3.2
947	-0.818821	154.093114	0.026708	2.0
948	-0.042522	154.004960	0.000479	2.8
949	-0.032730	153.916940	0.001730	2.4
950	-0.920688	153.829054	0.009077	2.3
951	-1.022217	153.741303	0.008810	1.6
952	-0.728691	153.653684	0.035296	3.3
953	-0.118683	153.566198	0.006319	2.0
954	-0.000021	153.478846	0.000018	2.3
955	-0.681045	153.391625	0.012277	3.0
956	-1.031351	153.304537	0.009671	2.6
957	-0.822554	153.217580	0.016704	3.5
958	-0.944656	153.130755	0.020846	1.6
959	-0.027814	153.044061	0.001547	3.0
960	-0.796544	152.957498	0.028530	3.3
961	-0.580615	152.871065	0.008238	2.8
962	-0.363876	152.784762	0.013751	3.2
963	-0.873952	152.698589	0.050837	2.7
964	-0.358902	152.612545	0.015061	3.0
965	-0.843460	152.526631	0.026879	1.7
966	-0.000180	152.440845	0.000008	3.8
967	-0.732711	152.355188	0.007481	3.1
968	-0.907327	152.269660	0.033687	3.1
969	-0.525064	152.184259	0.007261	2.9
970	-0.873251	152.098986	0.009814	2.2
971	-0.900033	152.013840	0.006109	2.2
972	-0.521315	151.928821	0.007118	1.9
973	-0.000000	151.843928	0.000000	2.0
974	-0.714556	151.759163	0.019412	2.2
975	-0.675277	151.674523	0.008792	2.8
976	-0.391663	151.590009	0.007030	3.2
977	-1.072522	151.505620	0.031481	3.4
978	-0.889964	151.421357	0.007805	2.8
979	-0.380183	151.337218	0.014202	2.6
980	-0.000516	151.253204	0.000105	3.0
981	-0.548549	151.169314	0.007471	2.2
982	-0.939377	151.085549	0.043889	2.9
983	-0.768603	151.001907	0.009640	2.3
984	-0.682604	150.918388	0.014640	2.3
985	-0.599875	150.834992	0.010814	2.8
986	-0.029361	150.751719	0.002599	2.5
987	-0.450955	150.668569	0.008358	2.0
988	-0.946309	150.585541	0.034003	2.6
989	-0.000230	150.502634	0.000222	2.2
990	-1.012981	150.419849	0.030168	3.5
991	-0.000000	150.337186	0.000000	1.7
992	-0.891228	150.254644	0.047432	2.3
993	-0.708662	150.172222	0.011959	2.8
994	-1.004404	150.089921	0.006626	3.0
995	-0.001939	150.007740	0.000172	2.1
996	-0.476429	149.925679	0.007200	2.0
997	-0.667408	149.843737	0.011303	2.9
998	-0.678382	149.761915	0.034892	2.5
999	-0.658928	149.680212	0.010748	2.2
1000	-1.171769	149.598627	0.042699	2.3
1001	-0.000000	149.517161	0.000000	1.9
1002	-0.676393	149.435814	0.008130	2.8
1003	-0.000000	149.354584	0.000000	1.3
1004	-0.606973	149.273472	0.010545	3.3
1005	-0.752865	149.192477	0.008272	1.8
1006	-0.556518	149.111599	0.005603	1.7
1007	-0.236957	149.030838	0.009455	3.1
1008	-0.000000	148.950194	0.000000	2.1
1009	-0.000000	148.869666	0.000000	2.6
1010	-0.999650	148.789253	0.013163	3.3
1011	-0.669499	148.708957	0.013934	3.8
1012	-0.637287	148.628776	0.013647	3.1
1013	-0.371587	148.548710	0.007567	1.8
1014	-0.660774	148.468759	0.008207	3.0
1015	-1.086660	148.388923	0.022491	2.9
1016	-0.000000	148.309201	0.000000	2.2
1017	-0.670388	148.229594	0.008716	2.7
1018	-0.964696	148.150100	0.009219	2.1
1019	-0.700058	148.070719	0.009924	2.6
1020	-0.067072	147.991452	0.003273	2.3
1021	-0.498885	147.912298	0.032701	1.8
1022	-0.000000	147.833257	0.000000	2.6
1023	-0.613789	147.754329	0.016464	2.6
1024	-0.595132	147.675512	0.007410	2.0
1025	-0.406525	147.596808	0.005135	2.2
1026	-0.171206	147.518216	0.010137	2.8
1027	-1.010482	147.439735	0.016549	2.9
1028	-0.624993	147.361365	0.036711	2.9
1029	-0.782228	147.283106	0.007807	3.0
1030	-1.061083	147.204958	0.076826	3.0
1031	-0.941568	147.126920	0.042533	2.8
1032	-0.936507	147.048993	0.023436	3.1
1033	-0.800122	146.971175	0.005806	1.8
1034	-0.000000	146.893468	0.000000	2.6
1035	-0.284025	146.815869	0.004867	1.5
1036	-0.371182	146.738380	0.009223	2.7
1037	-0.000000	146.661000	0.000000	1.7
1038	-0.000000	146.583729	0.000000	2.5
1039	-0.647024	146.506566	0.008369	1.7
1040	-0.014753	146.429511	0.000230	2.4
1041	-0.005554	146.352565	0.000700	2.9
1042	-0.000644	146.275726	0.000061	2.2
1043	-0.530183	146.198994	0.009637	2.0
1044	-0.203531	146.122370	0.011257	1.8
1045	-0.802362	146.045853	0.006737	2.5
1046	-0.680358	145.969442	0.023735	2.7
1047	-0.818189	145.893139	0.025155	1.6
1048	-0.492219	145.816941	0.008457	2.8
1049	-0.000203	145.740849	0.000055	1.9
1050	-0.000000	145.664863	0.000000	1.4
1051	-0.000000	145.588983	0.000000	1.7
1052	-0.564603	145.513208	0.022571	2.0
1053	-0.000000	145.437538	0.000000	2.7
1054	-0.699426	145.361973	0.006816	2.5
1055	-0.584387	145.286513	0.011165	3.0
1056	-0.300495	145.211157	0.022642	2.3
1057	-0.000000	145.135905	0.000000	1.6
1058	-0.000000	145.060757	0.000000	2.2
1059	-0.000000	144.985712	0.000000	1.6
1060	-0.608107	144.910771	0.008229	2.3
1061	-0.571897	144.835934	0.008603	2.1
1062	-0.575884	144.761199	0.004935	2.6
1063	-0.178309	144.686567	0.002734	1.9
1064	-0.787052	144.612037	0.054275	1.9
1065	-0.770682	144.537610	0.008144	2.7
1066	-0.570457	144.463285	0.011451	3.3
1067	-0.663019	144.389062	0.055775	1.7
1068	-0.776421	144.314940	0.014018	3.2
1069	-0.576205	144.240920	0.021543	2.3
1070	-0.216246	144.167001	0.004512	3.0
1071	-1.018599	144.093182	0.017527	1.8
1072	-0.979242	144.019465	0.010758	2.4
1073	-0.990202	143.945848	0.026790	3.4
1074	-0.945357	143.872331	0.045392	3.0
1075	-0.607359	143.798914	0.007336	3.1
1076	-0.809919	143.725597	0.011563	2.8
1077	-0.464937	143.652380	0.007918	2.8
1078	-0.246381	143.579262	0.004353	2.9
1079	-0.715032	143.506243	0.046399	1.8
1080	-0.000000	143.433323	0.000000	3.0
1081	-0.535609	143.360502	0.010649	2.7
1082	-0.977881	143.287780	0.016467	2.8
1083	-0.611055	143.215155	0.013058	1.7
1084	-0.137261	143.142629	0.003175	2.4
1085	-0.522199	143.070201	0.008439	1.9
1086	-0.668017	142.997870	0.023326	2.5
1087	-0.680543	142.925637	0.007904	1.7
1088	-0.654391	142.853501	0.009351	2.2
1089	-0.363668	142.781462	0.003641	1.7
1090	-0.714033	142.709519	0.007928	2.8
1091	-0.744074	142.637674	0.022124	2.2
1092	-0.000000	142.565924	0.000000	1.7
1093	-0.017383	142.494271	0.000953	2.9
1094	-0.804193	142.422714	0.004614	3.3
1095	-0.000000	142.351252	0.000000	2.2
1096	-0.983723	142.279886	0.022154	2.8
1097	-0.901958	142.208616	0.011499	1.8
1098	-0.134806	142.137440	0.005044	2.2
1099	-0.197106	142.066360	0.011695	2.9
1100	-1.021823	141.995374	0.016232	2.2
1101	-0.500684	141.924483	0.008447	1.8
1102	-1.095856	141.853685	0.022925	2.5
1103	-0.263065	141.782983	0.005506	1.8
1104	-0.000000	141.712373	0.000000	2.2
1105	-0.600017	141.641858	0.004286	2.5
1106	-0.746512	141.571436	0.014600	2.8
1107	-0.365291	141.501108	0.011305	1.6
1108	-0.196446	141.430872	0.001457	2.5
1109	-0.000000	141.360730	0.000000	1.7
1110	-0.077605	141.290680	0.005952	3.1
1111	-0.000000	141.220722	0.000000	1.3
1112	-0.001965	141.150857	0.000322	3.2
1113	-0.000000	141.081084	0.000000	1.8
1114	-0.000000	141.011403	0.000000	1.8
1115	-0.000000	140.941813	0.000000	2.0
1116	-0.963168	140.872315	0.062296	2.9
1117	-0.464333	140.802909	0.019634	2.5
1118	-0.000000	140.733593	0.000000	1.6
1119	-0.796074	140.664369	0.016480	3.2
1120	-0.969839	140.595235	0.058827	2.2
1121	-0.137940	140.526192	0.007404	1.8
1122	-0.080953	140.457239	0.004391	3.0
1123	-0.140747	140.388376	0.005667	2.2
1124	-0.000000	140.319603	0.000000	1.7
1125	-0.013273	140.250920	0.000628	3.0
1126	-0.075720	140.182326	0.003174	2.9
1127	-0.009370	140.113822	0.001024	2.4
1128	-0.967214	140.045407	0.042257	2.4
1129	-0.139383	139.977081	0.002556	3.0
1130	-0.000000	139.908844	0.000000	2.8
1131	-0.000000	139.840696	0.000000	1.9
1132	-0.020583	139.772635	0.003578	2.0
1133	-0.000000	139.704664	0.000000	2.1
1134	-0.645831	139.636780	0.006243	1.5
1135	-0.227557	139.568984	0.003260	3.1
1136	-0.396880	139.501276	0.011701	2.2
1137	-0.539773	139.433655	0.009654	2.8
1138	-0.942651	139.366122	0.025603	3.0
1139	-0.603670	139.298676	0.013305	2.4
1140	-0.000000	139.231317	0.000000	1.2
1141	-1.036960	139.164045	0.043696	3.2
1142	-0.998288	139.096859	0.026768	1.7
1143	-0.678030	139.029760	0.011409	2.8
1144	-0.000587	138.962747	0.000069	2.2
1145	-0.000000	138.895820	0.000000	2.3
1146	-0.001305	138.828978	0.000377	1.9
1147	-1.060658	138.762223	0.055105	1.9
1148	-0.051006	138.695553	0.003622	2.3
1149	-0.257409	138.628969	0.010411	2.6
1150	-0.762756	138.562469	0.024083	1.9
1151	-0.000005	138.496055	0.000004	2.1
1152	-0.282298	138.429725	0.002754	2.8
1153	-0.397328	138.363481	0.006667	1.5
1154	-0.000000	138.297320	0.000000	2.9
1155	-0.763272	138.231244	0.017548	1.4
1156	-0.349619	138.165252	0.009026	3.1
1157	-0.470336	138.099344	0.007907	1.5
1158	-0.831645	138.033520	0.027772	2.8
1159	-0.846343	137.967779	0.017290	2.6
1160	-0.871680	137.902122	0.023581	3.0
1161	-0.443007	137.836548	0.002819	1.5
1162	-0.551497	137.771057	0.012748	2.4
1163	-0.046882	137.705649	0.002935	2.1
1164	-0.000000	137.640324	0.000000	1.6
1165	-0.991324	137.575081	0.027916	2.6
1166	-1.034970	137.509921	0.014596	1.7
1167	-0.000000	137.444842	0.000000	2.8
1168	-0.869576	137.379846	0.007317	2.5
1169	-0.957837	137.314932	0.025156	2.1
1170	-1.052349	137.250100	0.038931	1.7
1171	-0.463279	137.185349	0.005956	2.9
1172	-0.877488	137.120680	0.007044	2.6
1173	-0.580326	137.056092	0.010844	1.7
1174	-0.599633	136.991585	0.023612	2.3
1175	-0.000000	136.927158	0.000000	2.1
1176	-0.893882	136.862813	0.053813	2.2
1177	-0.196957	136.798548	0.004743	3.2
1178	-0.597819	136.734363	0.021636	1.8
1179	-0.064812	136.670259	0.004326	2.1
1180	-0.004349	136.606235	0.000085	2.2
1181	-0.213168	136.542291	0.004331	3.0
1182	-0.655530	136.478426	0.012254	1.6
1183	-0.034028	136.414641	0.001024	3.1
1184	-0.308307	136.350936	0.006033	2.9
1185	-0.397895	136.287310	0.008068	3.2
1186	-0.295646	136.223763	0.003901	2.3
1187	-0.741328	136.160295	0.017888	3.0
1188	-0.000000	136.096905	0.000000	1.5
1189	-0.211644	136.033594	0.004318	2.4
1190	-0.611567	135.970362	0.015575	1.9
1191	-0.000000	135.907208	0.000000	1.7
1192	-0.012435	135.844133	0.002580	2.5
1193	-0.948070	135.781135	0.014837	2.1
1194	-0.613713	135.718215	0.007418	1.9
1195	-0.542318	135.655373	0.007068	2.7
1196	-0.009200	135.592608	0.001834	2.7
1197	-0.092468	135.529921	0.005005	1.6
1198	-0.594993	135.467311	0.018386	2.3
1199	-0.321109	135.404778	0.005493	2.7
1200	-0.367438	135.342322	0.004943	1.6
1201	-0.511719	135.279942	0.021697	2.7
1202	-0.185767	135.217640	0.007540	1.8
1203	-0.668224	135.155413	0.012496	2.0
1204	-0.000000	135.093263	0.000000	2.8
1205	-0.000000	135.031190	0.000000	2.1
1206	-0.573393	134.969192	0.006125	1.8
1207	-0.462491	134.907270	0.009957	2.8
1208	-0.675213	134.845424	0.016566	3.2
1209	-0.257264	134.783653	0.012713	1.8
1210	-0.000000	134.721958	0.000000	2.2
1211	-0.738422	134.660338	0.016361	2.9
1212	-0.715405	134.598793	0.007931	2.7
1213	-0.559364	134.537323	0.010973	3.0
1214	-0.000000	134.475927	0.000000	2.6
1215	-0.585222	134.414607	0.011263	1.7
1216	-0.000000	134.353361	0.000000	2.2
1217	-0.590910	134.292189	0.005432	2.0
1218	-0.687204	134.231092	0.011485	2.6
1219	-0.560554	134.170068	0.021459	2.4
1220	-1.132300	134.109119	0.035671	2.7
1221	-0.000869	134.048243	0.000184	2.1
1222	-0.881605	133.987441	0.005939	2.5
1223	-0.512779	133.926713	0.004674	1.9
1224	-0.000049	133.866057	0.000021	2.0
1225	-0.853556	133.805475	0.009004	2.7
1226	-0.514387	133.744966	0.002371	3.4
1227	-0.531300	133.684530	0.009961	2.5
1228	-0.360636	133.624167	0.009731	3.3
1229	-0.905612	133.563877	0.038500	2.8
1230	-0.655189	133.503658	0.008277	2.9
1231	-0.776170	133.443513	0.037530	3.0
1232	-0.500921	133.383439	0.013587	3.1
1233	-0.830050	133.323437	0.007073	1.9
1234	-0.606678	133.263508	0.008333	2.9
1235	-1.015259	133.203650	0.060842	3.6
1236	-0.134925	133.143864	0.006499	3.6
1237	-0.812237	133.084149	0.012675	3.5
1238	-0.000000	133.024506	0.000000	1.7
1239	-0.656064	132.964934	0.020764	3.7
1240	-0.000000	132.905433	0.000000	3.1
1241	-0.957254	132.846003	0.023720	3.0
1242	-0.000005	132.786643	0.000002	3.1
1243	-0.462328	132.727355	0.006408	1.9
1244	-0.000000	132.668137	0.000000	3.5
1245	-0.856239	132.608989	0.009433	2.3
1246	-0.004530	132.549912	0.000775	2.1
1247	-0.845864	132.490904	0.058311	2.1
1248	-0.309593	132.431967	0.001786	3.5
1249	-0.000000	132.373100	0.000000	2.4
1250	-0.000000	132.314302	0.000000	3.0
1251	-0.038795	132.255574	0.002462	3.6
1252	-0.570472	132.196916	0.022636	3.6
1253	-0.220909	132.138326	0.001534	3.3
1254	-0.638699	132.079806	0.008769	3.5
1255	-0.665707	132.021355	0.008744	2.2
